ID or #		Start	End	Type	Contig
BMIABBIL_00524		556661	556873	complete	contig_1:543030-543242
BMIABBIL_00525		556875	557741	complete	contig_1:543244-544110
BMIABBIL_00526		558212	558754	complete	contig_1:544581-545123
BMIABBIL_00527		558974	559666	complete	contig_1:545343-546035
BMIABBIL_00528		559697	562300	complete	contig_1:546066-548669
BMIABBIL_00529		562342	563319	complete	contig_1:548711-549688
BMIABBIL_00530		563330	563845	complete	contig_1:549699-550214
BMIABBIL_00531		563848	564480	complete	contig_1:550217-550849
BMIABBIL_00532		564723	564799	complete	contig_1:551092-551168
BMIABBIL_00533		564815	565978	complete	contig_1:551184-552347
BMIABBIL_00534		566098	566361	complete	contig_1:553665-553928
BMIABBIL_00542		572466	572921	complete	contig_1:565436-565891
BMIABBIL_00543		572921	573091	complete	contig_1:565891-566061
BMIABBIL_00544		573084	573374	complete	contig_1:566054-566344
BMIABBIL_00545		573371	573733	complete	contig_1:566341-566703
BMIABBIL_00546		573733	573870	complete	contig_1:566703-566840
BMIABBIL_00547		573956	574339	complete	contig_1:566926-567309
BMIABBIL_00548		574481	574699	partial	contig_1:238328-238216
BMIABBIL_00549		574737	575717	complete	contig_1:238178-237198
BMIABBIL_00550		575758	576825	partial	contig_1:568058-568581
BMIABBIL_00551		577398	577613	complete	contig_1:569154-569369
BMIABBIL_00552		577613	578110	complete	contig_1:569369-569866
BMIABBIL_00553		578107	578568	complete	contig_1:1267572-1268033
BMIABBIL_00554		578600	578893	partial	contig_1:1268065-1268324
BMIABBIL_00557		580834	581379	complete	contig_1:572070-572615
BMIABBIL_00558		581354	582097	partial	contig_1:1269821-1270122,contig_1:572590-572891,contig_1:1235218-1235656,contig_1:1453806-1454244
BMIABBIL_00559		582152	582583	complete	contig_1:1235711-1236142
BMIABBIL_00560		582875	583060	partial	contig_1:1236434-1236614,contig_1:1455022-1455202
BMIABBIL_00561		583681	584430	complete	contig_1:595286-596035
BMIABBIL_00562		584680	585633	complete	contig_1:596285-597238
BMIABBIL_00563		586147	586908	complete	contig_1:597752-598513
BMIABBIL_00564		587091	587981	complete	contig_1:598696-599586
BMIABBIL_00565		587982	590954	complete	contig_1:599587-602559
BMIABBIL_00566		590941	593178	complete	contig_1:602546-604783
BMIABBIL_00567		593328	594770	partial	contig_1:615696-617119
BMIABBIL_00568		594760	595443	complete	contig_1:617109-617792
BMIABBIL_00569		595600	596973	complete	contig_1:617949-619322
BMIABBIL_00570		597131	597463	complete	contig_1:619480-619812
BMIABBIL_00571		597479	598702	complete	contig_1:619828-621051
BMIABBIL_00572		598714	601857	complete	contig_1:621063-624206
BMIABBIL_00573		601959	603335	complete	contig_1:624308-625684
BMIABBIL_00574		603416	604663	complete	contig_1:625765-627012
BMIABBIL_00575		604771	605424	complete	contig_1:627120-627773
BMIABBIL_00576		605518	605886	complete	contig_1:627867-628235
BMIABBIL_00577		605951	606199	complete	contig_1:628300-628548
BMIABBIL_00578		606265	607383	complete	contig_1:628614-629732
BMIABBIL_00579		607737	607988	complete	contig_1:630086-630337
BMIABBIL_00582		609459	610202	complete	contig_1:630824-631567
BMIABBIL_00583		610254	612494	complete	contig_1:631619-633859
BMIABBIL_00584		612737	613939	complete	contig_1:634102-635304
BMIABBIL_00585		613942	614160	complete	contig_1:635307-635525
BMIABBIL_00586		614157	618038	complete	contig_1:635522-639403
BMIABBIL_00587		618254	619387	complete	contig_1:639619-640752
BMIABBIL_00588		619384	620199	complete	contig_1:640749-641564
BMIABBIL_00589		620196	621188	complete	contig_1:641561-642553
BMIABBIL_00590		621185	622189	complete	contig_1:642550-643554
BMIABBIL_00591		622300	623550	complete	contig_1:643665-644915
BMIABBIL_00592		623554	624510	complete	contig_1:644919-645875
BMIABBIL_00593		624885	626060	complete	contig_1:646250-647425
BMIABBIL_00594		626070	627680	complete	contig_1:647435-649045
BMIABBIL_00595		627694	628551	complete	contig_1:649059-649916
BMIABBIL_00596		628551	629297	complete	contig_1:649916-650662
BMIABBIL_00597		629300	629713	complete	contig_1:650665-651078
BMIABBIL_00598		629894	631999	complete	contig_1:651259-653364
BMIABBIL_00599		632182	632379	complete	contig_1:653547-653744
BMIABBIL_00600		632389	633477	complete	contig_1:653754-654842
BMIABBIL_00601		633586	634746	complete	contig_1:654951-656111
BMIABBIL_00602		634747	635376	complete	contig_1:656112-656741
BMIABBIL_00603		635349	636569	complete	contig_1:656714-657934
BMIABBIL_00604		636716	637618	partial	contig_1:658439-658767
BMIABBIL_00605		637827	638573	complete	contig_1:658976-659722
BMIABBIL_00606		638945	639508	complete	contig_1:660094-660657
BMIABBIL_00607		639723	641318	complete	contig_1:660872-662467
BMIABBIL_00608		641439	641867	complete	contig_1:662588-663016
BMIABBIL_00611		643557	643967	complete	contig_1:663297-663707
BMIABBIL_00612		644197	645003	complete	contig_1:663937-664743
BMIABBIL_00613		645117	646580	complete	contig_1:664857-666320
BMIABBIL_00614		646631	647509	complete	contig_1:666371-667249
BMIABBIL_00615		647484	648035	complete	contig_1:667224-667775
BMIABBIL_00616		648039	649571	complete	contig_1:667779-669311
BMIABBIL_00617		649582	650490	complete	contig_1:669322-670230
BMIABBIL_00618		650487	650783	complete	contig_1:670227-670523
BMIABBIL_00619		650798	651856	complete	contig_1:670538-671596
BMIABBIL_00620		652235	653893	complete	contig_1:671975-673633
BMIABBIL_00621		653862	654542	complete	contig_1:673602-674282
BMIABBIL_00622		654583	655968	complete	contig_1:674323-675708
BMIABBIL_00623		656557	657117	complete	contig_1:676297-676857
BMIABBIL_00624		657292	657501	complete	contig_1:677032-677241
BMIABBIL_00625		657555	657938	complete	contig_1:677295-677678
BMIABBIL_00626		658031	658258	complete	contig_1:677771-677998
BMIABBIL_00627		658255	658818	complete	contig_1:677995-678558
BMIABBIL_00628		658947	659150	complete	contig_1:678687-678890
BMIABBIL_00629		659251	660216	complete	contig_1:678991-679956
BMIABBIL_00630		660425	661378	complete	contig_1:680165-681118
BMIABBIL_00631		661637	662278	complete	contig_1:681377-682018
BMIABBIL_00632		662379	662642	complete	contig_1:682119-682382
BMIABBIL_00633		662752	664035	complete	contig_1:682492-683775
BMIABBIL_00634		664102	665190	complete	contig_1:683842-684930
BMIABBIL_00635		665201	666313	complete	contig_1:684941-686053
BMIABBIL_00636		666316	668217	complete	contig_1:686056-687957
BMIABBIL_00637		668248	668715	complete	contig_1:687988-688455
BMIABBIL_00638		668719	669036	complete	contig_1:688459-688776
BMIABBIL_00639		669296	669907	complete	contig_1:689036-689647
BMIABBIL_00640		669931	670572	complete	contig_1:689671-690312
BMIABBIL_00641		670574	671605	complete	contig_1:690314-691345
BMIABBIL_00642		671605	672186	complete	contig_1:691345-691926
BMIABBIL_00643		672201	674783	complete	contig_1:691941-694523
BMIABBIL_00644		675018	675500	complete	contig_1:694758-695240
BMIABBIL_00645		675570	676547	complete	contig_1:695310-696287
BMIABBIL_00646		676711	677418	complete	contig_1:696451-697158
BMIABBIL_00647		677415	678842	complete	contig_1:697155-698582
BMIABBIL_00648		678852	679406	complete	contig_1:698592-699146
BMIABBIL_00649		679508	680215	complete	contig_1:699248-699955
BMIABBIL_00650		680212	681663	complete	contig_1:699952-701403
BMIABBIL_00651		681723	683393	complete	contig_1:701463-703133
BMIABBIL_00652		683477	684412	complete	contig_1:703217-704152
BMIABBIL_00653		684530	685255	complete	contig_1:704270-704995
BMIABBIL_00654		685255	685929	complete	contig_1:704995-705669
BMIABBIL_00655		685929	686669	complete	contig_1:705669-706409
BMIABBIL_00656		686839	687747	complete	contig_1:706579-707487
BMIABBIL_00658		689343	690881	complete	contig_1:707888-709426
BMIABBIL_00659		690906	691784	complete	contig_1:709451-710329
BMIABBIL_00660		691874	692341	complete	contig_1:710419-710886
BMIABBIL_00661		692338	693417	complete	contig_1:710883-711962
BMIABBIL_00662		693531	694955	complete	contig_1:712076-713500
BMIABBIL_00663		695101	696276	complete	contig_1:713646-714821
BMIABBIL_00664		696430	696504	complete	contig_1:714975-715049
BMIABBIL_00665		696542	696616	complete	contig_1:715087-715161
BMIABBIL_00666		696664	696740	complete	contig_1:715209-715285
BMIABBIL_00667		696756	696830	complete	contig_1:715301-715375
BMIABBIL_00668		696865	696939	complete	contig_1:715410-715484
BMIABBIL_00669		696963	697047	complete	contig_1:715508-715592
BMIABBIL_00670		697057	697133	complete	contig_1:715602-715678
BMIABBIL_00671		697513	699177	complete	contig_1:716058-717722
BMIABBIL_00672		699574	700326	complete	contig_1:718119-718871
BMIABBIL_00673		700374	701594	complete	contig_1:718919-720139
BMIABBIL_00674		701603	702751	complete	contig_1:720148-721296
BMIABBIL_00675		702811	703611	complete	contig_1:721356-722156
BMIABBIL_00676		703944	705890	complete	contig_1:722489-724435
BMIABBIL_00677		705860	705982	complete	contig_1:724405-724527
BMIABBIL_00678		706093	707757	complete	contig_1:724638-726302
BMIABBIL_00679		708334	709740	complete	contig_1:726879-728285
BMIABBIL_00680		709790	710116	complete	contig_1:728335-728661
BMIABBIL_00681		710200	710646	complete	contig_1:728745-729191
BMIABBIL_00682		710935	711465	complete	contig_1:729480-730010
BMIABBIL_00683		711605	711967	complete	contig_1:730150-730512
BMIABBIL_00684		712038	712802	complete	contig_1:730583-731347
BMIABBIL_00685		712987	713532	complete	contig_1:731532-732077
BMIABBIL_00686		713558	715198	complete	contig_1:732103-733743
BMIABBIL_00687		715412	715906	complete	contig_1:733957-734451
BMIABBIL_00692		721056	721733	partial	contig_1:734862-735537
BMIABBIL_00693		721730	724414	complete	contig_1:735534-738218
BMIABBIL_00694		724407	724979	complete	contig_1:738211-738783
BMIABBIL_00695		724988	727036	complete	contig_1:738792-740840
BMIABBIL_00696		727059	728732	complete	contig_1:740863-742536
BMIABBIL_00697		729134	729340	complete	contig_1:742938-743144
BMIABBIL_00703		736918	737961	partial	contig_1:1615317-1615769
BMIABBIL_00718		753185	754468	complete	contig_1:758977-760260
BMIABBIL_00719		754674	754781	complete	contig_1:760466-760573
BMIABBIL_00720		755162	755566	complete	contig_1:760954-761358
BMIABBIL_00721		755560	755907	complete	contig_1:761352-761699
BMIABBIL_00722		755907	757673	complete	contig_1:761699-763465
BMIABBIL_00723		757689	758405	complete	contig_1:763481-764197
BMIABBIL_00724		758706	761507	complete	contig_1:764498-767299
BMIABBIL_00725		761522	762739	complete	contig_1:767314-768531
BMIABBIL_00726		763014	764180	complete	contig_1:768806-769972
BMIABBIL_00727		764180	765049	complete	contig_1:769972-770841
BMIABBIL_00731		771458	773026	complete	contig_1:785336-786904
BMIABBIL_00732		773042	774181	complete	contig_1:786920-788059
BMIABBIL_00733		774196	774309	complete	contig_1:788074-788187
BMIABBIL_00734		774309	774602	complete	contig_1:788187-788480
BMIABBIL_00735		774752	775156	complete	contig_1:788630-789034
BMIABBIL_00736		775153	775845	complete	contig_1:789031-789723
BMIABBIL_00737		775849	776277	complete	contig_1:789727-790155
BMIABBIL_00738		776342	777607	complete	contig_1:790220-791485
BMIABBIL_00739		777740	779032	complete	contig_1:791618-792910
BMIABBIL_00740		779067	779588	complete	contig_1:792945-793466
BMIABBIL_00741		779598	780389	complete	contig_1:793476-794267
BMIABBIL_00742		780554	780629	complete	contig_1:794432-794507
BMIABBIL_00743		780765	780840	complete	contig_1:794643-794718
BMIABBIL_00744		780843	780918	complete	contig_1:794721-794796
BMIABBIL_00745		781068	781143	complete	contig_1:794946-795021
BMIABBIL_00746		781147	781222	complete	contig_1:795025-795100
BMIABBIL_00747		781369	781444	complete	contig_1:795247-795322
BMIABBIL_00748		781577	781652	complete	contig_1:795455-795530
BMIABBIL_00749		782085	783128	complete	contig_1:795963-797006
BMIABBIL_00750		783166	783885	complete	contig_1:797044-797763
BMIABBIL_00751		783882	784823	complete	contig_1:797760-798701
BMIABBIL_00752		784937	785317	complete	contig_1:798815-799195
BMIABBIL_00753		785633	786685	complete	contig_1:799511-800563
BMIABBIL_00754		786843	787595	complete	contig_1:800721-801473
BMIABBIL_00755		787797	788837	complete	contig_1:801675-802715
BMIABBIL_00756		788831	789979	complete	contig_1:802709-803857
BMIABBIL_00757		789983	791029	complete	contig_1:803861-804907
BMIABBIL_00758		791039	792055	complete	contig_1:804917-805933
BMIABBIL_00759		792316	793788	complete	contig_1:806194-807666
BMIABBIL_00760		793856	794644	complete	contig_1:807734-808522
BMIABBIL_00761		794773	794922	complete	contig_1:808651-808800
BMIABBIL_00762		795089	795862	complete	contig_1:808967-809740
BMIABBIL_00763		795862	796551	complete	contig_1:809740-810429
BMIABBIL_00764		796554	797612	complete	contig_1:810432-811490
BMIABBIL_00765		797613	798431	complete	contig_1:811491-812309
BMIABBIL_00766		798586	799581	complete	contig_1:812464-813459
BMIABBIL_00767		799622	800575	complete	contig_1:813500-814453
BMIABBIL_00768		800759	801811	complete	contig_1:814637-815689
BMIABBIL_00769		801887	803320	complete	contig_1:815765-817198
BMIABBIL_00770		803503	805764	complete	contig_1:817381-819642
BMIABBIL_00771		805998	807281	complete	contig_1:819876-821159
BMIABBIL_00772		807433	807909	complete	contig_1:821311-821787
BMIABBIL_00773		807968	809257	complete	contig_1:821846-823135
BMIABBIL_00774		809344	810384	complete	contig_1:823222-824262
BMIABBIL_00775		810381	811535	complete	contig_1:824259-825413
BMIABBIL_00776		811522	812277	complete	contig_1:825400-826155
BMIABBIL_00777		812270	812947	complete	contig_1:826148-826825
BMIABBIL_00778		813526	815547	partial	contig_1:827404-829284
BMIABBIL_00779		815739	816647	partial	contig_1:829466-830361
BMIABBIL_00780		817044	818033	complete	contig_1:830758-831747
BMIABBIL_00781		818055	818567	complete	contig_1:831769-832281
BMIABBIL_00782		818570	819055	complete	contig_1:832284-832769
BMIABBIL_00783		819048	819293	complete	contig_1:832762-833007
BMIABBIL_00784		819295	819747	complete	contig_1:833009-833461
BMIABBIL_00785		819884	820588	complete	contig_1:833598-834302
BMIABBIL_00786		820793	821506	partial	contig_1:834507-834613,contig_1:834616-834896
BMIABBIL_00787		821542	822498	complete	contig_1:834932-835888
BMIABBIL_00788		822498	823739	complete	contig_1:835888-837129
BMIABBIL_00789		823736	824497	complete	contig_1:837126-837887
BMIABBIL_00790		824630	825040	complete	contig_1:838020-838430
BMIABBIL_00791		825002	826108	complete	contig_1:838392-839498
BMIABBIL_00792		826119	827252	complete	contig_1:839509-840642
BMIABBIL_00793		827245	828981	complete	contig_1:840635-842371
BMIABBIL_00794		828974	829969	complete	contig_1:842364-843359
BMIABBIL_00795		829972	830643	complete	contig_1:843362-844033
BMIABBIL_00796		830872	832236	complete	contig_1:844262-845626
BMIABBIL_00797		832468	832917	complete	contig_1:845858-846307
BMIABBIL_00798		832935	835220	complete	contig_1:846325-848610
BMIABBIL_00799		835248	836210	complete	contig_1:848638-849600
BMIABBIL_00800		836351	837436	complete	contig_1:849741-850826
BMIABBIL_00801		837665	837925	complete	contig_1:851055-851315
BMIABBIL_00802		838190	838456	complete	contig_1:851580-851846
BMIABBIL_00803		838530	839204	complete	contig_1:851920-852594
BMIABBIL_00804		839249	841531	partial	contig_1:852639-854632,contig_1:856769-857074
BMIABBIL_00805		841796	842056	complete	contig_1:857339-857599
BMIABBIL_00806		842332	843258	complete	contig_1:857875-858801
BMIABBIL_00807		843255	845480	complete	contig_1:858798-861023
BMIABBIL_00808		845741	846463	complete	contig_1:861284-862006
BMIABBIL_00809		846460	847119	complete	contig_1:862003-862662
BMIABBIL_00810		847258	848004	complete	contig_1:862801-863547
BMIABBIL_00811		848408	848911	complete	contig_1:863951-864454
BMIABBIL_00812		849210	850097	complete	contig_1:864753-865640
BMIABBIL_00813		850450	850965	complete	contig_1:865993-866508
BMIABBIL_00814		851014	852597	complete	contig_1:866557-868140
BMIABBIL_00815		852869	852997	complete	contig_1:868412-868540
BMIABBIL_00816		853183	853650	complete	contig_1:868726-869193
BMIABBIL_00817		853647	854765	complete	contig_1:869190-870308
BMIABBIL_00818		854824	855744	complete	contig_1:870367-871287
BMIABBIL_00819		855963	857555	partial	contig_1:871506-873093
BMIABBIL_00820		857796	859061	partial	contig_1:878337-879589
BMIABBIL_00821		859213	860028	complete	contig_1:879741-880556
BMIABBIL_00822		860174	862606	complete	contig_1:880702-883134
BMIABBIL_00823		862612	863511	complete	contig_1:883140-884039
BMIABBIL_00824		863642	864304	complete	contig_1:884170-884832
BMIABBIL_00825		864380	865129	complete	contig_1:884908-885657
BMIABBIL_00826		865129	866364	complete	contig_1:885657-886892
BMIABBIL_00827		866568	867533	complete	contig_1:887096-888061
BMIABBIL_00828		867520	869391	complete	contig_1:888048-889919
BMIABBIL_00829		869411	870949	complete	contig_1:889939-891477
BMIABBIL_00830		870967	871887	complete	contig_1:891495-892415
BMIABBIL_00831		871890	872801	complete	contig_1:892418-893329
BMIABBIL_00832		872979	875327	complete	contig_1:893507-895855
BMIABBIL_00833		875335	876663	partial	contig_1:895863-897190
BMIABBIL_00834		876710	878035	complete	contig_1:898192-899517
BMIABBIL_00835		878248	878631	complete	contig_1:899730-900113
BMIABBIL_00836		878742	879857	complete	contig_1:900224-901339
BMIABBIL_00837		879854	880480	complete	contig_1:901336-901962
BMIABBIL_00838		880727	881929	complete	contig_1:902209-903411
BMIABBIL_00839		881976	882734	complete	contig_1:903458-904216
BMIABBIL_00840		882792	883388	complete	contig_1:904274-904870
BMIABBIL_00841		883673	884905	complete	contig_1:905155-906387
BMIABBIL_00842		884946	885224	complete	contig_1:906428-906706
BMIABBIL_00843		885316	886131	complete	contig_1:906798-907613
BMIABBIL_00844		886131	887258	complete	contig_1:907613-908740
BMIABBIL_00845		887423	887959	complete	contig_1:908905-909441
