# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	215186	216064	+	GJAFJC_00217	555.0	2.1e-200	0.966	0.895	0.975	UniRef:UniRef50_Q46800
contig_1	cds	216061	216540	+	GJAFJC_00218	197.0	1.1e-63	0.956	1.007	0.651	UniRef:UniRef50_A0A376LB18
contig_1	cds	216580	218358	-	GJAFJC_00219	738.0	7.7e-263	1.056	0.984	0.622	UniRef:UniRef50_Q6LQM8
contig_1	cds	218838	220025	+	GJAFJC_00220	493.0	4.3e-172	0.990	0.875	0.621	UniRef:UniRef50_Q46803
contig_1	cds	220083	221279	+	GJAFJC_00221	780.0	1.0e-285	1.121	1.0	0.892	UniRef:UniRef50_P66899
contig_1	cds	221337	222548	+	GJAFJC_00222	571.0	8.6e-203	0.968	0.871	0.697	UniRef:UniRef50_A0A0G2Z4Z6
contig_1	cds	222601	223986	+	GJAFJC_00223	941.0	0.0	1.0	1.0	0.996	BlastRules:WP_001264442
contig_1	cds	224034	224966	+	GJAFJC_00224	329.0	7.6e-111	1.006	0.937	0.561	UniRef:UniRef50_D3R0J2
contig_1	cds	225186	226811	-	GJAFJC_00225	730.0	9.7e-262	0.978	0.953	0.709	UniRef:UniRef50_Q46808
contig_1	cds	226859	227629	-	GJAFJC_00226	526.0	2.0e-190	1.0	0.938	0.996	UniRef:UniRef50_Q46809
contig_1	cds	227732	228310	+	GJAFJC_00227	383.0	6.3e-136	1.0	0.941	0.969	UniRef:UniRef50_Q46810
contig_1	cds	228632	231730	+	GJAFJC_00228	1159.0	0.0	1.006	0.959	0.554	UniRef:UniRef50_A0A081N4P5
contig_1	cds	231733	233061	+	GJAFJC_00229	864.0	1.3e-317	1.072	1.0	0.924	UniRef:UniRef50_Q46812
contig_1	cds	233112	233891	+	GJAFJC_00230	503.0	1.7e-181	1.0	0.977	0.988	UniRef:UniRef50_P64557
contig_1	cds	233888	236758	+	GJAFJC_00231	1919.0	0.0	1.0	0.846	0.999	UniRef:UniRef50_Q46814
contig_1	cds	236923	238323	+	GJAFJC_00232	873.0	0.0	1.0	1.0	1.0	BlastRules:WP_001280192
contig_1	cds	238341	239657	+	GJAFJC_00233	538.0	7.3e-189	1.041	0.979	0.568	UniRef:UniRef50_A0A2U3MZ73
contig_1	cds	239693	241060	+	GJAFJC_00234	838.0	1.6e-309	1.0	1.0	1.0	BlastRules:WP_000012163
contig_1	cds	241096	241584	-	GJAFJC_00235	301.0	1.6e-104	1.0	0.959	0.988	UniRef:UniRef50_Q46819
contig_1	cds	241584	243503	-	GJAFJC_00236	708.0	5.1e-249	1.031	0.933	0.543	UniRef:UniRef50_P37127
contig_1	cds	243939	245387	+	GJAFJC_00237	908.0	0.0	1.0	1.0	1.0	BlastRules:WP_001295374
contig_1	cds	245389	245514	+	GJAFJC_00238	45.1	6.8e-07	0.878	0.800	0.611	UniRef:UniRef50_A0A241QMY5
contig_1	sorf	245511	245582	-	GJAFJC_00239	50.1	1.6e-14	1.0	1.0	1.0	UniRef:UniRef50_P0DPP4
contig_1	cds	245637	246185	+	GJAFJC_00240	267.0	4.6e-90	0.978	0.824	0.719	UniRef:UniRef50_Q46822
contig_1	cds	246228	247745	-	GJAFJC_00241	966.0	0.0	0.968	0.884	0.998	UniRef:UniRef50_P0A8N5
contig_1	cds	247755	248636	-	GJAFJC_00242	365.0	2.3e-126	0.846	1.0	0.702	UniRef:UniRef50_A0A7V2ADR9
contig_1	cds	248944	250677	-	GJAFJC_00243	825.0	1.0e-297	1.005	0.972	0.722	UniRef:UniRef50_A0A432ZJ96
contig_1	cds	250683	251393	-	GJAFJC_00244	-	-	-	-	-	-
contig_1	cds	251418	252314	-	GJAFJC_00245	461.0	9.0e-163	0.973	0.833	0.797	UniRef:UniRef50_P0A8P8
contig_1	cds	252426	252947	+	GJAFJC_00246	202.0	6.8e-65	0.971	0.836	0.577	UniRef:UniRef50_V3CY49
contig_1	cds	252987	253394	-	GJAFJC_00247	252.0	4.7e-86	0.941	0.841	0.984	UniRef:UniRef50_Q46824
contig_1	cds	253375	253641	-	GJAFJC_00248	174.0	8.7e-57	0.932	0.804	1.0	UniRef:UniRef50_G4V4G2
contig_1	cds	253884	254864	+	GJAFJC_00249	412.0	5.1e-143	0.982	0.952	0.653	UniRef:UniRef50_A1JPM8
contig_1	cds	254941	255600	-	GJAFJC_00250	392.0	2.1e-138	0.986	0.834	0.921	UniRef:UniRef50_P67153
contig_1	cds	255764	256075	-	GJAFJC_00251	141.0	4.0e-43	0.971	0.813	0.690	UniRef:UniRef50_Q8ZFD6
contig_1	cds	256120	257553	+	GJAFJC_00252	1006.0	0.0	1.0	1.0	0.992	BlastRules:WP_001336277
contig_1	cds	257719	260592	-	GJAFJC_00253	1881.0	0.0	1.0	0.894	0.996	UniRef:UniRef50_P33195
contig_1	cds	260711	261100	-	GJAFJC_00254	184.0	5.5e-59	1.0	0.832	0.667	UniRef:UniRef50_Q88CI8
contig_1	cds	261124	262218	-	GJAFJC_00255	617.0	4.6e-222	1.0	0.837	0.835	UniRef:UniRef50_A6TDR7
contig_1	cds	262666	263868	-	GJAFJC_00256	585.0	5.3e-208	1.005	0.841	0.726	UniRef:UniRef50_P25535
contig_1	cds	263891	265069	-	GJAFJC_00257	600.0	5.7e-214	1.0	0.810	0.758	UniRef:UniRef50_P25534
contig_1	cds	265066	266391	-	GJAFJC_00258	823.0	3.2e-300	0.995	0.801	0.920	UniRef:UniRef50_P15034
contig_1	cds	266417	266995	-	GJAFJC_00259	387.0	6.9e-140	1.0	1.0	1.0	BlastRules:WP_001295378
contig_1	cds	267163	267492	+	GJAFJC_00260	124.0	2.7e-36	0.936	0.895	0.618	UniRef:UniRef50_A4WE62
contig_1	ncRNA	267534	267717	+	GJAFJC_00261	139.9	1.2e-25	-	-	-	RFAM:RF00013
contig_1	cds	267738	268340	+	GJAFJC_00262	318.0	4.0e-110	0.950	0.960	0.795	UniRef:UniRef50_A6VM34
contig_1	ncRNA	268366	268516	+	GJAFJC_00263	137.6	2.4e-22	-	-	-	RFAM:RF00113
contig_1	sorf	268441	268500	-	GJAFJC_00264	38.1	6.9e-10	1.0	1.0	1.0	UniRef:UniRef50_A0A1L3Z3D3
contig_1	cds	268729	269961	-	GJAFJC_00265	685.0	1.0e-247	1.007	0.924	0.838	UniRef:UniRef50_A0A0E8LPW5
contig_1	cds	270217	270876	-	GJAFJC_00266	420.0	3.4e-149	1.0	0.808	0.995	UniRef:UniRef50_P44725
contig_1	cds	270932	271828	-	GJAFJC_00267	402.0	4.4e-140	0.983	0.945	0.703	UniRef:UniRef50_A0A376LVL6
contig_1	cds	271929	272558	+	GJAFJC_00268	422.0	5.8e-151	1.0	0.959	1.0	UniRef:UniRef50_L0M2Y7
contig_1	cds	272575	272835	+	GJAFJC_00269	168.0	3.1e-54	1.0	0.851	0.988	UniRef:UniRef50_A0A0K4AXW2
contig_1	cds	272897	274222	+	GJAFJC_00270	768.0	7.3e-281	0.857	0.969	0.968	UniRef:UniRef50_A0A376LV77
contig_1	cds	274293	275186	+	GJAFJC_00271	589.0	2.9e-216	1.0	1.0	1.0	BlastRules:WP_000828351
contig_1	cds	275390	277534	+	GJAFJC_00272	921.0	0.0	0.994	0.953	0.658	UniRef:UniRef50_A0A4S4NAU9
contig_1	cds	277527	278522	+	GJAFJC_00273	425.0	3.5e-148	0.997	0.968	0.658	UniRef:UniRef50_P27254
contig_1	cds	278533	279318	+	GJAFJC_00274	482.0	9.2e-173	1.0	0.946	0.950	UniRef:UniRef50_P52045
contig_1	cds	279342	280820	+	GJAFJC_00275	969.0	0.0	1.0	1.0	0.996	BlastRules:WP_000449965
contig_1	cds	280817	281713	-	GJAFJC_00276	577.0	7.5e-209	0.983	0.907	0.990	UniRef:UniRef50_P52044
contig_1	cds	281881	282621	-	GJAFJC_00277	377.0	1.6e-132	0.805	0.966	1.0	UniRef:UniRef50_A0A447N4C7
contig_1	cds	282714	283349	-	GJAFJC_00278	395.0	3.1e-140	0.995	0.917	0.910	UniRef:UniRef50_P11667
contig_1	cds	283465	284508	+	GJAFJC_00279	402.0	3.0e-138	0.937	0.883	0.600	UniRef:UniRef50_R8WSR7
contig_1	cds	284550	285425	-	GJAFJC_00280	482.0	3.6e-174	0.976	0.993	0.996	BlastRules:WP_000389818
contig_1	ncRNA	285655	285697	+	GJAFJC_00281	42.6	2.7e-05	-	-	-	RFAM:RF02751
contig_1	cds	285783	286862	-	GJAFJC_00282	586.0	8.8e-210	1.192	1.0	0.692	UniRef:UniRef50_P0AB71
contig_1	cds	287076	288239	-	GJAFJC_00283	725.0	5.0e-267	1.0	1.0	0.979	BlastRules:WP_000111274
contig_1	cds	288289	289308	-	GJAFJC_00284	548.0	1.3e-197	0.844	1.0	0.962	UniRef:UniRef50_A0A377C3C8
contig_1	cds	289680	290111	+	GJAFJC_00285	190.0	3.5e-61	0.972	0.837	0.683	UniRef:UniRef50_A8APE2
contig_1	cds	290134	290712	+	GJAFJC_00286	313.0	3.5e-108	1.0	0.853	0.979	UniRef:UniRef50_A8APE3
contig_1	cds	290713	291420	+	GJAFJC_00287	427.0	1.5e-151	1.140	1.0	0.825	UniRef:UniRef50_A8APE4
contig_1	cds	291408	292085	+	GJAFJC_00288	409.0	3.3e-145	1.0	0.991	0.871	UniRef:UniRef50_S5NC86
contig_1	cds	292079	292756	+	GJAFJC_00289	359.0	2.6e-126	0.831	1.0	0.963	UniRef:UniRef50_A0A376VEI8
contig_1	cds	292728	293441	-	GJAFJC_00290	423.0	2.4e-150	0.996	0.925	0.852	UniRef:UniRef50_P11664
contig_1	cds	293438	293947	-	GJAFJC_00291	328.0	2.6e-117	1.0	1.0	0.964	BlastRules:WP_000224147
contig_1	cds	293969	294934	-	GJAFJC_00292	323.0	7.3e-108	1.028	0.946	0.530	UniRef:UniRef50_A0A6I7LNI1
contig_1	cds	294931	296208	-	GJAFJC_00293	837.0	1.2e-307	1.049	1.0	0.939	UniRef:UniRef50_Q5E1G4
contig_1	cds	296223	297611	-	GJAFJC_00294	891.0	0.0	0.998	0.998	1.0	BlastRules:WP_000428805
contig_1	cds	297639	298082	-	GJAFJC_00295	249.0	1.1e-84	0.884	0.833	0.954	UniRef:UniRef50_P69824
contig_1	cds	298459	299367	+	GJAFJC_00296	487.0	1.9e-173	1.0	0.938	0.987	UniRef:UniRef50_A0A564ICV8
contig_1	ncRNA	299438	299480	-	GJAFJC_00297	44.5	1.2e-05	-	-	-	RFAM:RF02751
contig_1	ncRNA	299612	299654	-	GJAFJC_00298	49.4	1.4e-06	-	-	-	RFAM:RF02751
contig_1	cds	299761	301752	-	GJAFJC_00299	1226.0	0.0	1.116	0.874	0.845	UniRef:UniRef50_P27302
contig_1	cds	302030	302788	+	GJAFJC_00300	467.0	1.3e-169	1.0	1.0	0.988	BlastRules:WP_001326497
contig_1	cds	302874	304436	-	GJAFJC_00301	944.0	0.0	0.956	0.938	0.960	UniRef:UniRef50_B7LPE6
contig_1	cds	304586	305506	-	GJAFJC_00302	436.0	1.5e-153	0.993	0.997	0.661	UniRef:UniRef50_Q7VRG4
contig_1	cds	305642	306331	-	GJAFJC_00303	312.0	3.5e-106	1.0	0.830	0.699	UniRef:UniRef50_A0A085P042
contig_1	cds	306518	308494	-	GJAFJC_00304	905.0	0.0	0.964	1.002	0.707	UniRef:UniRef50_A0A447RRD8
contig_1	cds	309289	310443	+	GJAFJC_00305	486.0	4.6e-169	1.008	0.808	0.630	UniRef:UniRef50_P0A817
contig_1	cds	310880	312274	+	GJAFJC_00306	896.0	0.0	1.0	1.0	1.0	BlastRules:WP_001112301
contig_1	cds	312393	312848	+	GJAFJC_00307	-	-	-	-	-	-
contig_1	cds	312943	313650	+	GJAFJC_00308	270.0	3.7e-90	0.889	0.860	0.593	UniRef:UniRef50_A0A379IGJ8
contig_1	cds	313730	314461	+	GJAFJC_00309	334.0	7.3e-116	0.815	0.975	0.854	UniRef:UniRef50_A0A2X3FA23
contig_1	cds	314474	315424	+	GJAFJC_00310	525.0	1.1e-187	0.981	0.909	0.823	UniRef:UniRef50_P04425
contig_1	cds	315461	316096	+	GJAFJC_00311	384.0	1.4e-135	1.0	0.865	0.896	UniRef:UniRef50_P0A8W5
contig_1	cds	316096	316512	+	GJAFJC_00312	168.0	1.5e-52	0.957	0.835	0.591	UniRef:UniRef50_A0AA42BB57
contig_1	cds	316627	317607	-	GJAFJC_00313	495.0	8.7e-177	0.831	0.975	0.945	UniRef:UniRef50_A0A376RCW0
contig_1	cds	317625	318329	+	GJAFJC_00314	458.0	1.5e-166	1.0	1.0	0.996	BlastRules:WP_000997795
contig_1	cds	318347	318913	+	GJAFJC_00315	347.0	5.2e-124	1.0	1.0	1.0	BlastRules:WP_001094831
contig_1	cds	318910	319200	+	GJAFJC_00316	103.0	1.5e-28	0.948	0.850	0.538	UniRef:UniRef50_C0PY79
contig_1	cds	319208	319801	+	GJAFJC_00317	261.0	3.2e-87	0.990	0.859	0.656	UniRef:UniRef50_A1WVN6
contig_1	cds	319794	320930	+	GJAFJC_00318	626.0	4.8e-226	0.997	0.967	0.793	UniRef:UniRef50_A0A523M839
contig_1	cds	321243	322229	+	GJAFJC_00319	626.0	1.3e-226	0.988	0.812	1.0	UniRef:UniRef50_A0A023KNT7
contig_1	cds	322274	322777	+	GJAFJC_00320	243.0	5.0e-81	0.958	0.816	0.788	UniRef:UniRef50_A0A1P7TZR1
contig_1	cds	322777	324078	+	GJAFJC_00321	444.0	2.7e-152	0.993	0.949	0.570	UniRef:UniRef50_Q1GMW8
contig_1	cds	324134	325141	-	GJAFJC_00322	497.0	1.3e-177	1.0	1.223	0.806	UniRef:UniRef50_A0A3P6KUE6
contig_1	cds	325258	326304	-	GJAFJC_00323	462.0	8.5e-163	0.851	0.894	0.787	UniRef:UniRef50_A0A3S4FVM0
contig_1	cds	326480	327199	-	GJAFJC_00324	272.0	1.4e-90	0.962	0.913	0.600	UniRef:UniRef50_P0ADS9
contig_1	cds	327383	327709	-	GJAFJC_00325	183.0	1.1e-59	1.0	1.0	0.796	UniRef:UniRef50_Q8EBX9
contig_1	cds	327709	328428	-	GJAFJC_00326	418.0	8.9e-148	1.0	0.851	0.824	UniRef:UniRef50_Q2NRB6
contig_1	cds	328589	329641	+	GJAFJC_00327	556.0	1.6e-198	0.983	0.821	0.756	UniRef:UniRef50_A0A2L1US24
contig_1	cds	329669	329944	+	GJAFJC_00328	189.0	3.2e-62	1.0	0.805	1.0	UniRef:UniRef50_P0A8P3
contig_1	cds	330009	331088	+	GJAFJC_00329	575.0	1.2e-207	0.802	0.980	0.997	UniRef:UniRef50_A0A376UH26
contig_1	cds	331290	332546	+	GJAFJC_00330	812.0	2.0e-300	1.0	1.0	1.0	BlastRules:WP_001049791
contig_1	cds	332595	334730	-	GJAFJC_00331	1432.0	0.0	1.0	1.0	0.986	BlastRules:WP_001326492
contig_1	cds	335123	335830	+	GJAFJC_00332	337.0	2.4e-116	1.013	0.952	0.773	UniRef:UniRef50_A0A2S4RTH8
contig_1	tRNA	335936	336011	+	GJAFJC_00333	75.3	-	-	-	-	-
contig_1	cds	336209	337474	+	GJAFJC_00334	773.0	2.3e-281	1.238	1.0	0.783	UniRef:UniRef50_P39347
contig_1	cds	337730	338773	+	GJAFJC_00335	693.0	7.9e-253	1.170	1.0	0.852	UniRef:UniRef50_Q9XCI6
contig_1	cds	339133	339462	-	GJAFJC_00336	-	-	-	-	-	-
contig_1	cds	339586	340017	-	GJAFJC_00337	-	-	-	-	-	-
contig_1	cds	340196	340600	+	GJAFJC_00338	240.0	1.7e-81	1.0	0.950	0.903	UniRef:UniRef50_A0A7Z1D2P2
contig_1	cds	340597	340944	+	GJAFJC_00339	216.0	2.1e-72	1.209	1.0	0.806	UniRef:UniRef50_Q3YYX2
contig_1	cds	340993	341400	+	GJAFJC_00340	203.0	1.2e-66	1.0	0.877	0.830	UniRef:UniRef50_A0A0H2VAI5
contig_1	cds	341413	342531	+	GJAFJC_00341	641.0	1.1e-231	1.0	0.916	0.879	UniRef:UniRef50_A0A1U9XEU7
contig_1	cds	342881	343381	-	GJAFJC_00342	332.0	7.8e-119	1.0	0.907	1.0	BlastRules:WP_001298062
contig_1	cds	343695	344705	-	GJAFJC_00343	-	-	1.003	1.0	0.973	NCBIProtein:AAA24293.1
contig_1	cds	344749	345249	-	GJAFJC_00344	-	-	1.006	1.0	0.910	NCBIProtein:CAA43569.1
contig_1	cds	345324	345851	-	GJAFJC_00345	333.0	4.6e-117	1.0	0.967	0.966	UniRef:UniRef50_P08407
contig_1	cds	345878	346414	-	GJAFJC_00346	351.0	5.2e-126	1.0	1.0	0.994	VFDB:VFG000887
contig_1	cds	346424	347005	-	GJAFJC_00347	374.0	1.6e-134	1.0	1.0	0.979	VFDB:VFG000886
contig_1	cds	347042	347761	-	GJAFJC_00348	470.0	3.6e-171	1.0	0.980	1.0	VFDB:VFG000885
contig_1	cds	347847	350366	-	GJAFJC_00349	-	-	1.002	1.0	0.963	NCBIProtein:CAA43564.1
contig_1	cds	350416	351003	-	GJAFJC_00350	-	-	1.0	1.0	0.985	NCBIProtein:CAA43563.1
contig_1	cds	351073	351609	-	GJAFJC_00351	264.0	4.4e-89	1.090	0.946	0.737	UniRef:UniRef50_P04127
contig_1	cds	351816	352088	-	GJAFJC_00352	89.0	1.1e-22	0.978	0.815	0.511	UniRef:UniRef50_H9L439
contig_1	cds	352547	352768	+	GJAFJC_00353	150.0	1.0e-49	1.0	0.948	1.0	VFDB:VFG000880
contig_1	ncRNA	352919	353097	+	GJAFJC_00354	58.5	4.0e-09	-	-	-	RFAM:RF02876
contig_1	cds	353332	353850	-	GJAFJC_00355	328.0	1.7e-114	1.0	0.847	0.930	UniRef:UniRef50_A0A837B230
contig_1	cds	353862	354218	-	GJAFJC_00356	119.0	8.3e-34	0.915	0.831	0.565	UniRef:UniRef50_A0A376AAE3
contig_1	ncRNA-region	354147	354263	-	-	121.0	9.9e-23	-	-	-	RFAM:RF01497
contig_1	cds	354218	354544	-	GJAFJC_00357	192.0	4.4e-63	0.991	0.915	0.888	UniRef:UniRef50_A0A0H3DNQ4
contig_1	cds	354635	354748	-	GJAFJC_00358	-	-	-	-	-	-
contig_1	ncRNA	354761	354883	-	GJAFJC_00359	65.6	3.2e-09	-	-	-	RFAM:RF01405
contig_1	cds	355390	356022	-	GJAFJC_00360	-	-	-	-	-	-
contig_1	cds	356574	356834	+	GJAFJC_00361	-	-	-	-	-	-
contig_1	cds	356876	357436	+	GJAFJC_00362	215.0	2.3e-69	1.0	0.827	0.565	UniRef:UniRef50_Q6KD52
contig_1	cds	357476	357904	+	GJAFJC_00363	159.0	4.3e-49	0.937	0.887	0.602	UniRef:UniRef50_K0G750
contig_1	cds	358188	358460	-	GJAFJC_00364	142.0	2.5e-44	0.867	0.940	0.885	UniRef:UniRef50_A0A0E2KWM3
contig_1	cds	358457	358672	-	GJAFJC_00365	139.0	1.3e-43	1.014	1.0	0.972	UniRef:UniRef50_A0A3I1SYP9
contig_1	cds	358676	359044	-	GJAFJC_00366	121.0	9.9e-35	0.869	0.855	0.547	UniRef:UniRef50_A0A153HTR4
contig_1	cds	359335	359577	-	GJAFJC_00367	159.0	4.1e-51	1.0	0.870	0.963	UniRef:UniRef50_A0AAW7V5N9
contig_1	cds	360439	362529	-	GJAFJC_00368	-	-	1.0	1.0	1.0	NCBIProtein:AAN82058.1
contig_1	cds	363029	363934	-	GJAFJC_00369	607.0	2.4e-223	1.0	0.980	0.967	IS:IS2
contig_1	cds	363927	364256	-	GJAFJC_00370	186.0	7.1e-61	1.009	1.0	0.918	UniRef:UniRef50_A0A8S0FLF8
contig_1	ncRNA	364367	364489	+	GJAFJC_00371	97.5	9.8e-16	-	-	-	RFAM:RF01387
contig_1	cds	364884	366017	+	GJAFJC_00372	727.0	2.8e-268	1.0	1.0	1.0	IS:ISEc45
contig_1	cds	366127	367695	-	GJAFJC_00373	1009.0	0.0	0.983	0.931	1.0	UniRef:UniRef50_A0AAN4F739
contig_1	cds	367726	368076	-	GJAFJC_00374	223.0	3.3e-75	0.931	0.878	0.963	UniRef:UniRef50_A0A062VB63
contig_1	cds	368073	368507	-	GJAFJC_00375	291.0	6.6e-101	1.0	0.862	0.986	UniRef:UniRef50_A0A0E0YAI9
contig_1	cds	368845	369426	-	GJAFJC_00376	345.0	4.8e-121	0.886	0.859	1.0	UniRef:UniRef50_A0AA36P836
contig_1	cds	369473	373360	-	GJAFJC_00377	-	-	1.0	1.0	0.995	NCBIProtein:AFK88558.1
contig_1	cds	374304	376502	-	GJAFJC_00378	-	-	0.999	1.0	0.995	NCBIProtein:AAN45165.2
contig_1	cds	376505	377842	-	GJAFJC_00379	-	-	1.0	1.0	0.989	NCBIProtein:AAD44749.1
contig_1	cds	377839	379581	-	GJAFJC_00380	-	-	1.0	1.0	1.0	NCBIProtein:AAN82073.1
contig_1	cds	379581	380528	-	GJAFJC_00381	-	-	1.0	1.0	1.0	NCBIProtein:AAN82074.1
contig_1	cds	380529	382253	-	GJAFJC_00382	-	-	1.003	1.0	0.986	NCBIProtein:EGI25746.1
contig_1	cds	382389	383582	+	GJAFJC_00383	369.0	8.3e-124	0.975	0.919	0.579	UniRef:UniRef50_A9MJG5
contig_1	cds	383741	384727	-	GJAFJC_00384	434.0	2.3e-151	0.963	0.843	0.623	UniRef:UniRef50_A0AAP6R2E8
contig_1	cds	384827	385561	+	GJAFJC_00385	466.0	2.8e-167	1.008	1.0	0.988	UniRef:UniRef50_Q6KCY4
contig_1	cds	385597	386532	-	GJAFJC_00386	570.0	6.2e-206	0.913	0.887	0.996	UniRef:UniRef50_A0A0H2VAN3
contig_1	cds	386582	387691	-	GJAFJC_00387	759.0	6.6e-279	1.0	0.992	0.997	UniRef:UniRef50_Q8CVR2
contig_1	cds	387704	388414	-	GJAFJC_00388	305.0	1.6e-103	0.919	0.858	0.627	UniRef:UniRef50_P69856
contig_1	cds	388460	389269	-	GJAFJC_00389	557.0	2.7e-202	1.0	0.931	1.0	UniRef:UniRef50_A0AA36L0E5
contig_1	cds	389294	390766	-	GJAFJC_00390	618.0	3.2e-218	0.973	0.858	0.635	UniRef:UniRef50_P41036
contig_1	cds	390815	391690	-	GJAFJC_00391	305.0	2.4e-102	0.997	0.993	0.541	UniRef:UniRef50_Q8FDU8
contig_1	cds	391724	392641	-	GJAFJC_00392	405.0	4.8e-141	0.967	0.925	0.664	UniRef:UniRef50_P0A6L4
contig_1	cds	393303	393728	+	GJAFJC_00393	236.0	1.2e-79	0.979	0.952	0.899	UniRef:UniRef50_A0A6C0L8A7
contig_1	cds	393725	394075	+	GJAFJC_00394	203.0	2.0e-67	0.931	0.878	0.917	UniRef:UniRef50_A0A062VB63
contig_1	cds	394106	395206	+	GJAFJC_00395	649.0	1.2e-234	1.0	0.859	0.913	UniRef:UniRef50_A0A2X2JBP9
contig_1	cds	395203	396741	+	GJAFJC_00396	929.0	0.0	1.078	0.847	0.864	UniRef:UniRef50_A0A7U9IY36
contig_1	cds	396657	396965	-	GJAFJC_00397	-	-	-	-	-	-
contig_1	cds	396962	397345	-	GJAFJC_00398	232.0	3.9e-78	1.165	0.925	0.750	UniRef:UniRef50_Q5K5T3
contig_1	cds	397512	398081	-	GJAFJC_00399	364.0	1.8e-128	0.968	0.847	0.945	UniRef:UniRef50_A0A0L1AJN2
contig_1	cds	399902	400108	+	GJAFJC_00400	115.0	2.7e-34	1.0	1.079	0.853	UniRef:UniRef50_A0A379T1T8
contig_1	cds	400194	400766	+	GJAFJC_00401	373.0	4.3e-132	0.995	0.909	0.952	UniRef:UniRef50_A0A376V169
contig_1	cds	400887	402377	-	GJAFJC_00402	843.0	7.6e-308	0.974	0.934	0.903	UniRef:UniRef50_F4T7M1
contig_1	cds	403709	404581	+	GJAFJC_00403	523.0	2.7e-187	1.228	1.0	0.784	UniRef:UniRef50_A0A0H2V1W7
contig_1	ncRNA	404685	404890	+	GJAFJC_00404	250.0	3.9e-33	-	-	-	RFAM:RF00124
contig_1	cds	404915	408034	+	GJAFJC_00405	1368.0	0.0	1.0	1.0	0.872	BlastRules:WP_000820410
contig_1	cds	408155	410671	+	GJAFJC_00406	1509.0	0.0	1.072	1.0	0.896	UniRef:UniRef50_Q5K5S7
contig_1	cds	410747	411202	+	GJAFJC_00407	281.0	2.4e-96	1.318	1.0	0.744	UniRef:UniRef50_A0A0K4ME89
contig_1	cds	411613	412434	+	GJAFJC_00408	518.0	2.2e-186	1.092	1.003	0.869	UniRef:UniRef50_A0A244EIE8
contig_1	cds	412698	413171	+	GJAFJC_00409	309.0	2.6e-107	1.287	1.0	0.752	UniRef:UniRef50_Q5K5L7
contig_1	cds	413187	413663	+	GJAFJC_00410	273.0	4.2e-94	1.0	1.082	0.899	UniRef:UniRef50_A0A6N6WNI2
contig_1	cds	413726	413947	+	GJAFJC_00411	150.0	1.9e-47	1.0	0.811	0.959	UniRef:UniRef50_Q9XB42
contig_1	cds	413966	414610	+	GJAFJC_00412	416.0	7.3e-148	1.0	0.873	0.925	UniRef:UniRef50_D2TSS7
contig_1	cds	414660	415040	+	GJAFJC_00413	239.0	2.7e-81	0.968	0.853	0.902	UniRef:UniRef50_A0A024L801
contig_1	cds	415117	415494	+	GJAFJC_00414	203.0	5.8e-67	0.992	0.855	0.855	UniRef:UniRef50_W0S379
contig_1	cds	415491	415979	+	GJAFJC_00415	281.0	2.0e-96	1.173	0.995	0.774	UniRef:UniRef50_A0A479F9V4
contig_1	cds	416278	417123	+	GJAFJC_00416	505.0	3.4e-181	1.093	0.997	0.818	UniRef:UniRef50_A0A0H3HBA1
contig_1	cds	417192	417587	+	GJAFJC_00417	192.0	3.5e-62	0.992	0.855	0.738	UniRef:UniRef50_W7QU94
contig_1	cds	417580	418320	+	GJAFJC_00418	-	-	-	-	-	-
contig_1	cds	418945	419100	+	GJAFJC_00419	-	-	-	-	-	-
contig_1	cds	419911	420894	+	GJAFJC_00420	625.0	9.9e-230	1.0	1.0	0.994	VFDB:VFG050157
contig_1	cds	420966	422114	+	GJAFJC_00421	706.0	7.0e-260	1.0	1.0	0.995	VFDB:VFG050158
contig_1	cds	422138	423814	+	GJAFJC_00422	1063.0	0.0	1.0	1.0	0.991	VFDB:VFG050159
contig_1	cds	423824	424564	+	GJAFJC_00423	468.0	4.2e-170	1.0	1.0	0.972	VFDB:VFG050160
contig_1	cds	424561	426588	+	GJAFJC_00424	1313.0	0.0	1.0	1.0	0.967	VFDB:VFG050161
contig_1	cds	426623	427855	+	GJAFJC_00425	816.0	1.1e-302	0.973	0.995	0.967	VFDB:VFG050162
contig_1	ncRNA	428366	428508	-	GJAFJC_00426	123.8	2.6e-19	-	-	-	RFAM:RF01396
contig_1	cds	429428	431005	-	GJAFJC_00427	586.0	1.1e-205	0.998	0.998	0.573	UniRef:UniRef50_B7NCT5
contig_1	cds	431002	431373	-	GJAFJC_00428	154.0	2.0e-47	0.959	0.843	0.593	UniRef:UniRef50_Q9KVB4
contig_1	cds	431354	432100	-	GJAFJC_00429	239.0	1.1e-77	1.008	0.988	0.500	UniRef:UniRef50_A0A2S4MMS3
contig_1	cds	432138	434627	-	GJAFJC_00430	1670.0	0.0	1.0	0.986	1.0	UniRef:UniRef50_A0A3G5DV40
contig_1	cds	434847	435527	-	GJAFJC_00431	296.0	2.1e-100	0.978	0.891	0.643	UniRef:UniRef50_A0A828QWA1
contig_1	cds	435699	439445	-	GJAFJC_00432	2436.0	0.0	1.0	1.0	1.0	UniRef:UniRef50_A0A3L9H9D5
