ID or #		Start	End	Type	Contig
BMIABBIL_00385		403703	404818	complete	NODE_5_length_404630_cov_27.689093:128663-129778
BMIABBIL_00386		404835	405644	complete	NODE_5_length_404630_cov_27.689093:129795-130604
BMIABBIL_00387		405764	406222	complete	NODE_5_length_404630_cov_27.689093:130724-131182
BMIABBIL_00388		406405	406929	complete	NODE_5_length_404630_cov_27.689093:131365-131889
BMIABBIL_00389		406979	407170	complete	NODE_5_length_404630_cov_27.689093:131939-132130
BMIABBIL_00390		407428	408105	complete	NODE_5_length_404630_cov_27.689093:132388-133065
BMIABBIL_00391		408177	408461	complete	NODE_5_length_404630_cov_27.689093:133137-133421
BMIABBIL_00392		408628	408747	complete	NODE_5_length_404630_cov_27.689093:133588-133707
BMIABBIL_00393		409108	410085	complete	NODE_5_length_404630_cov_27.689093:134068-135045
BMIABBIL_00394		410144	411052	complete	NODE_5_length_404630_cov_27.689093:135104-136012
BMIABBIL_00395		411297	412565	complete	NODE_5_length_404630_cov_27.689093:136257-137525
BMIABBIL_00396		412607	415753	complete	NODE_5_length_404630_cov_27.689093:137567-140713
BMIABBIL_00397		415750	416952	complete	NODE_5_length_404630_cov_27.689093:140710-141912
BMIABBIL_00398		417142	417831	complete	NODE_5_length_404630_cov_27.689093:142102-142791
BMIABBIL_00399		417889	419184	complete	NODE_5_length_404630_cov_27.689093:142849-144144
BMIABBIL_00400		419591	420910	complete	NODE_5_length_404630_cov_27.689093:144551-145870
BMIABBIL_00401		420986	422359	complete	NODE_5_length_404630_cov_27.689093:145946-147319
BMIABBIL_00402		422515	424332	complete	NODE_5_length_404630_cov_27.689093:147475-149361
BMIABBIL_00403		424337	424918	partial	NODE_5_length_404630_cov_27.689093:151046-151621
BMIABBIL_00404		425011	426081	complete	NODE_5_length_404630_cov_27.689093:151714-152784
BMIABBIL_00405		426137	427264	complete	NODE_5_length_404630_cov_27.689093:152840-153967
BMIABBIL_00406		427287	427619	complete	NODE_5_length_404630_cov_27.689093:153990-154322
BMIABBIL_00407		427680	429494	complete	NODE_5_length_404630_cov_27.689093:154383-156197
BMIABBIL_00408		429505	430476	complete	NODE_5_length_404630_cov_27.689093:156208-157179
BMIABBIL_00409		430605	430952	complete	NODE_5_length_404630_cov_27.689093:157308-157655
BMIABBIL_00410		431129	432013	complete	NODE_5_length_404630_cov_27.689093:157832-158716
BMIABBIL_00411		432312	432851	complete	NODE_5_length_404630_cov_27.689093:159015-159554
BMIABBIL_00412		433002	433451	complete	NODE_5_length_404630_cov_27.689093:159705-160154
BMIABBIL_00413		433455	434558	complete	NODE_5_length_404630_cov_27.689093:160158-161261
BMIABBIL_00414		434647	435117	complete	NODE_5_length_404630_cov_27.689093:161350-161820
BMIABBIL_00415		435137	435556	complete	NODE_5_length_404630_cov_27.689093:161840-162259
BMIABBIL_00416		435634	436611	complete	NODE_5_length_404630_cov_27.689093:162337-163314
BMIABBIL_00417		436589	437107	partial	NODE_5_length_404630_cov_27.689093:163292-163790
BMIABBIL_00418		437161	438135	partial	NODE_5_length_404630_cov_27.689093:165777-166747
BMIABBIL_00419		438315	440177	complete	NODE_5_length_404630_cov_27.689093:166927-168789
BMIABBIL_00420		440202	441101	complete	NODE_5_length_404630_cov_27.689093:168814-169713
BMIABBIL_00421		441101	441343	complete	NODE_5_length_404630_cov_27.689093:169713-169955
BMIABBIL_00422		441549	442997	complete	NODE_5_length_404630_cov_27.689093:170161-171609
BMIABBIL_00423		443051	443641	complete	NODE_5_length_404630_cov_27.689093:171663-172253
BMIABBIL_00424		443604	444515	complete	NODE_5_length_404630_cov_27.689093:172216-173127
BMIABBIL_00425		444683	445174	complete	NODE_5_length_404630_cov_27.689093:173295-173786
BMIABBIL_00426		445302	446666	complete	NODE_5_length_404630_cov_27.689093:173914-175278
BMIABBIL_00427		446815	447705	complete	NODE_5_length_404630_cov_27.689093:175427-176317
BMIABBIL_00428		447717	448046	complete	NODE_5_length_404630_cov_27.689093:176329-176658
BMIABBIL_00429		448046	448660	complete	NODE_5_length_404630_cov_27.689093:176658-177272
BMIABBIL_00430		448650	450641	complete	NODE_5_length_404630_cov_27.689093:177262-179253
BMIABBIL_00431		450663	451610	complete	NODE_5_length_404630_cov_27.689093:179275-180222
BMIABBIL_00432		452070	453545	complete	NODE_5_length_404630_cov_27.689093:180682-182157
BMIABBIL_00433		453589	454167	complete	NODE_5_length_404630_cov_27.689093:182201-182779
BMIABBIL_00434		454475	454789	complete	NODE_5_length_404630_cov_27.689093:183087-183401
BMIABBIL_00435		455133	456431	complete	NODE_5_length_404630_cov_27.689093:183745-185043
BMIABBIL_00436		456677	457300	complete	NODE_5_length_404630_cov_27.689093:185289-185912
BMIABBIL_00437		457426	458700	complete	NODE_5_length_404630_cov_27.689093:186038-187312
BMIABBIL_00438		458888	461242	complete	NODE_5_length_404630_cov_27.689093:187500-189854
BMIABBIL_00439		461451	461723	complete	NODE_5_length_404630_cov_27.689093:190063-190335
BMIABBIL_00440		461915	463786	complete	NODE_5_length_404630_cov_27.689093:190527-192398
BMIABBIL_00441		463937	464308	complete	NODE_5_length_404630_cov_27.689093:192549-192920
BMIABBIL_00442		464402	464800	complete	NODE_5_length_404630_cov_27.689093:193014-193412
BMIABBIL_00443		464852	465547	complete	NODE_5_length_404630_cov_27.689093:193464-194159
BMIABBIL_00444		465612	467312	complete	NODE_5_length_404630_cov_27.689093:194224-195924
BMIABBIL_00445		467412	468230	complete	NODE_5_length_404630_cov_27.689093:196024-196842
BMIABBIL_00446		468383	468841	complete	NODE_5_length_404630_cov_27.689093:196995-197453
BMIABBIL_00447		468871	470643	complete	NODE_5_length_404630_cov_27.689093:197483-199255
BMIABBIL_00448		470636	472417	complete	NODE_5_length_404630_cov_27.689093:199248-201029
BMIABBIL_00449		472598	472936	complete	NODE_5_length_404630_cov_27.689093:201210-201548
BMIABBIL_00450		472966	474252	complete	NODE_5_length_404630_cov_27.689093:201578-202864
BMIABBIL_00451		474301	475161	complete	NODE_5_length_404630_cov_27.689093:202913-203773
BMIABBIL_00452		475379	475951	complete	NODE_5_length_404630_cov_27.689093:203991-204563
BMIABBIL_00453		475982	476293	complete	NODE_5_length_404630_cov_27.689093:204594-204905
BMIABBIL_00454		476672	477025	complete	NODE_5_length_404630_cov_27.689093:205284-205637
BMIABBIL_00455		477067	478617	complete	NODE_5_length_404630_cov_27.689093:205679-207229
BMIABBIL_00456		478781	479251	complete	NODE_5_length_404630_cov_27.689093:207393-207863
BMIABBIL_00457		479367	479918	complete	NODE_5_length_404630_cov_27.689093:207979-208530
BMIABBIL_00458		480090	480308	complete	NODE_5_length_404630_cov_27.689093:208702-208920
BMIABBIL_00459		480334	480708	complete	NODE_5_length_404630_cov_27.689093:208946-209320
BMIABBIL_00460		481254	484403	complete	NODE_5_length_404630_cov_27.689093:209866-213015
BMIABBIL_00461		484426	485619	complete	NODE_5_length_404630_cov_27.689093:213038-214231
BMIABBIL_00462		485761	486408	complete	NODE_5_length_404630_cov_27.689093:214373-215020
BMIABBIL_00463		486536	489898	complete	NODE_5_length_404630_cov_27.689093:215148-218510
BMIABBIL_00464		490110	490271	complete	NODE_5_length_404630_cov_27.689093:218722-218883
BMIABBIL_00465		490285	490812	complete	NODE_5_length_404630_cov_27.689093:218897-219424
BMIABBIL_00466		490882	491259	complete	NODE_5_length_404630_cov_27.689093:219494-219871
BMIABBIL_00467		491412	491963	complete	NODE_5_length_404630_cov_27.689093:220024-220575
BMIABBIL_00468		492092	494023	complete	NODE_5_length_404630_cov_27.689093:220704-222635
BMIABBIL_00469		494076	494405	complete	NODE_5_length_404630_cov_27.689093:222688-223017
BMIABBIL_00470		494405	495010	complete	NODE_5_length_404630_cov_27.689093:223017-223622
BMIABBIL_00471		495120	496994	complete	NODE_5_length_404630_cov_27.689093:223732-225606
BMIABBIL_00472		497175	497819	complete	NODE_5_length_404630_cov_27.689093:225787-226431
BMIABBIL_00473		498055	499017	complete	NODE_5_length_404630_cov_27.689093:226667-227629
BMIABBIL_00474		499014	499973	complete	NODE_5_length_404630_cov_27.689093:227626-228585
BMIABBIL_00475		500125	501429	complete	NODE_5_length_404630_cov_27.689093:228737-230041
BMIABBIL_00476		501562	503238	complete	NODE_5_length_404630_cov_27.689093:230174-231850
BMIABBIL_00477		503476	504696	complete	NODE_5_length_404630_cov_27.689093:232088-233308
BMIABBIL_00478		504914	506566	complete	NODE_5_length_404630_cov_27.689093:233526-235178
BMIABBIL_00479		506603	507082	complete	NODE_5_length_404630_cov_27.689093:235215-235694
BMIABBIL_00480		507286	508080	complete	NODE_5_length_404630_cov_27.689093:235898-236692
BMIABBIL_00482		508875	511379	complete	NODE_5_length_404630_cov_27.689093:236462-238966
BMIABBIL_00483		511641	512573	complete	NODE_5_length_404630_cov_27.689093:239228-240160
BMIABBIL_00484		512576	513868	complete	NODE_5_length_404630_cov_27.689093:240163-241455
BMIABBIL_00486		514401	514859	partial	NODE_5_length_404630_cov_27.689093:271183-271613
BMIABBIL_00487		514856	515773	complete	NODE_5_length_404630_cov_27.689093:271610-272527
BMIABBIL_00488		515919	516596	complete	NODE_5_length_404630_cov_27.689093:272673-273350
BMIABBIL_00489		516583	517362	complete	NODE_5_length_404630_cov_27.689093:273337-274116
BMIABBIL_00490		517425	518279	complete	NODE_5_length_404630_cov_27.689093:274179-275033
BMIABBIL_00491		518340	519110	complete	NODE_5_length_404630_cov_27.689093:275094-275864
BMIABBIL_00492		519139	519732	complete	NODE_5_length_404630_cov_27.689093:275893-276486
BMIABBIL_00493		519733	520419	complete	NODE_5_length_404630_cov_27.689093:276487-277173
BMIABBIL_00494		520416	522830	partial	NODE_5_length_404630_cov_27.689093:277170-279576
BMIABBIL_00500		530132	531226	partial	NODE_5_length_404630_cov_27.689093:280194-281283
BMIABBIL_00501		531295	532221	complete	NODE_5_length_404630_cov_27.689093:281352-282278
BMIABBIL_00502		532451	532933	complete	NODE_5_length_404630_cov_27.689093:282508-282990
BMIABBIL_00503		533011	533826	complete	NODE_5_length_404630_cov_27.689093:283068-283883
BMIABBIL_00504		533916	535697	complete	NODE_5_length_404630_cov_27.689093:283973-285754
BMIABBIL_00505		535710	536486	complete	NODE_5_length_404630_cov_27.689093:285767-286543
BMIABBIL_00506		536586	537464	complete	NODE_5_length_404630_cov_27.689093:286643-287521
BMIABBIL_00507		537633	539087	complete	NODE_5_length_404630_cov_27.689093:287690-289144
BMIABBIL_00508		539147	540508	partial	NODE_5_length_404630_cov_27.689093:290416-291765
BMIABBIL_00509		540565	541866	complete	NODE_5_length_404630_cov_27.689093:291822-293123
BMIABBIL_00510		541888	543033	complete	NODE_5_length_404630_cov_27.689093:293145-294290
BMIABBIL_00511		543261	544046	complete	NODE_5_length_404630_cov_27.689093:294518-295303
BMIABBIL_00512		544057	545292	complete	NODE_5_length_404630_cov_27.689093:295314-296549
BMIABBIL_00513		545314	546363	complete	NODE_5_length_404630_cov_27.689093:296571-297620
BMIABBIL_00514		546680	548347	complete	NODE_5_length_404630_cov_27.689093:297937-299604
BMIABBIL_00515		548357	549616	complete	NODE_5_length_404630_cov_27.689093:299614-300873
BMIABBIL_00516		549627	550442	complete	NODE_5_length_404630_cov_27.689093:300884-301699
BMIABBIL_00517		550439	551332	complete	NODE_5_length_404630_cov_27.689093:301696-302589
BMIABBIL_00518		551527	552594	complete	NODE_5_length_404630_cov_27.689093:302784-303851
BMIABBIL_00519		552591	553100	complete	NODE_5_length_404630_cov_27.689093:303848-304357
BMIABBIL_00520		553218	553940	complete	NODE_5_length_404630_cov_27.689093:304475-305197
BMIABBIL_00521		553943	554437	complete	NODE_5_length_404630_cov_27.689093:305200-305694
BMIABBIL_00522		554611	555996	complete	NODE_5_length_404630_cov_27.689093:305868-307253
BMIABBIL_00523		556032	556553	complete	NODE_5_length_404630_cov_27.689093:307289-307810
BMIABBIL_00524		556661	556873	complete	NODE_5_length_404630_cov_27.689093:307918-308130
BMIABBIL_00525		556875	557741	complete	NODE_5_length_404630_cov_27.689093:308132-308998
BMIABBIL_00526		558212	558754	complete	NODE_5_length_404630_cov_27.689093:309469-310011
BMIABBIL_00527		558974	559666	complete	NODE_5_length_404630_cov_27.689093:310231-310923
BMIABBIL_00528		559697	562300	complete	NODE_5_length_404630_cov_27.689093:310954-313557
BMIABBIL_00529		562342	563319	complete	NODE_5_length_404630_cov_27.689093:313599-314576
BMIABBIL_00530		563330	563845	complete	NODE_5_length_404630_cov_27.689093:314587-315102
BMIABBIL_00531		563848	564480	complete	NODE_5_length_404630_cov_27.689093:315105-315737
BMIABBIL_00532		564723	564799	complete	NODE_5_length_404630_cov_27.689093:315980-316056
BMIABBIL_00533		564815	565978	complete	NODE_5_length_404630_cov_27.689093:316072-317235
BMIABBIL_00534		566098	566361	complete	NODE_5_length_404630_cov_27.689093:318553-318816
BMIABBIL_00542		572466	572921	complete	NODE_5_length_404630_cov_27.689093:330324-330779
BMIABBIL_00543		572921	573091	complete	NODE_5_length_404630_cov_27.689093:330779-330949
BMIABBIL_00544		573084	573374	complete	NODE_5_length_404630_cov_27.689093:330942-331232
BMIABBIL_00545		573371	573733	complete	NODE_5_length_404630_cov_27.689093:331229-331591
BMIABBIL_00546		573733	573870	complete	NODE_5_length_404630_cov_27.689093:331591-331728
BMIABBIL_00547		573956	574339	complete	NODE_5_length_404630_cov_27.689093:331814-332197
BMIABBIL_00548		574481	574699	partial	NODE_5_length_404630_cov_27.689093:3216-3104
BMIABBIL_00549		574737	575717	complete	NODE_5_length_404630_cov_27.689093:3066-2086
BMIABBIL_00550		575758	576825	partial	NODE_5_length_404630_cov_27.689093:332946-333469
BMIABBIL_00551		577398	577613	complete	NODE_5_length_404630_cov_27.689093:334042-334257
BMIABBIL_00552		577613	578110	complete	NODE_5_length_404630_cov_27.689093:334257-334754
BMIABBIL_00553		578107	578568	complete	NODE_11_length_227572_cov_31.603895:118056-117595
BMIABBIL_00554		578600	578893	partial	NODE_11_length_227572_cov_31.603895:117563-117304
BMIABBIL_00557		580834	581379	complete	NODE_5_length_404630_cov_27.689093:336958-337503
BMIABBIL_00558		581354	582097	partial	NODE_11_length_227572_cov_31.603895:115807-115506,NODE_5_length_404630_cov_27.689093:337478-337779,NODE_7_length_336718_cov_27.144353:67713-68151,NODE_11_length_227572_cov_31.603895:150410-149972
BMIABBIL_00559		582152	582583	complete	NODE_7_length_336718_cov_27.144353:68206-68637
BMIABBIL_00560		582875	583060	partial	NODE_7_length_336718_cov_27.144353:68929-69109,NODE_11_length_227572_cov_31.603895:149194-149014
BMIABBIL_00561		583681	584430	complete	NODE_5_length_404630_cov_27.689093:360174-360923
BMIABBIL_00562		584680	585633	complete	NODE_5_length_404630_cov_27.689093:361173-362126
BMIABBIL_00563		586147	586908	complete	NODE_5_length_404630_cov_27.689093:362640-363401
BMIABBIL_00564		587091	587981	complete	NODE_5_length_404630_cov_27.689093:363584-364474
BMIABBIL_00565		587982	590954	complete	NODE_5_length_404630_cov_27.689093:364475-367447
BMIABBIL_00566		590941	593178	complete	NODE_5_length_404630_cov_27.689093:367434-369671
BMIABBIL_00567		593328	594770	partial	NODE_5_length_404630_cov_27.689093:380584-382007
BMIABBIL_00568		594760	595443	complete	NODE_5_length_404630_cov_27.689093:381997-382680
BMIABBIL_00569		595600	596973	complete	NODE_5_length_404630_cov_27.689093:382837-384210
BMIABBIL_00570		597131	597463	complete	NODE_5_length_404630_cov_27.689093:384368-384700
BMIABBIL_00571		597479	598702	complete	NODE_5_length_404630_cov_27.689093:384716-385939
BMIABBIL_00572		598714	601857	complete	NODE_5_length_404630_cov_27.689093:385951-389094
BMIABBIL_00573		601959	603335	complete	NODE_5_length_404630_cov_27.689093:389196-390572
BMIABBIL_00574		603416	604663	complete	NODE_5_length_404630_cov_27.689093:390653-391900
BMIABBIL_00575		604771	605424	complete	NODE_5_length_404630_cov_27.689093:392008-392661
BMIABBIL_00576		605518	605886	complete	NODE_5_length_404630_cov_27.689093:392755-393123
BMIABBIL_00577		605951	606199	complete	NODE_5_length_404630_cov_27.689093:393188-393436
BMIABBIL_00578		606265	607383	complete	NODE_5_length_404630_cov_27.689093:393502-394620
BMIABBIL_00579		607737	607988	complete	NODE_5_length_404630_cov_27.689093:394974-395225
BMIABBIL_00582		609459	610202	complete	NODE_5_length_404630_cov_27.689093:395712-396455
BMIABBIL_00583		610254	612494	complete	NODE_5_length_404630_cov_27.689093:396507-398747
BMIABBIL_00584		612737	613939	complete	NODE_5_length_404630_cov_27.689093:398990-400192
BMIABBIL_00585		613942	614160	complete	NODE_5_length_404630_cov_27.689093:400195-400413
BMIABBIL_00586		614157	618038	complete	NODE_5_length_404630_cov_27.689093:400410-404291
BMIABBIL_00587		618254	619387	complete	NODE_13_length_215223_cov_23.755700:4-1137
BMIABBIL_00588		619384	620199	complete	NODE_13_length_215223_cov_23.755700:1134-1949
BMIABBIL_00589		620196	621188	complete	NODE_13_length_215223_cov_23.755700:1946-2938
BMIABBIL_00590		621185	622189	complete	NODE_13_length_215223_cov_23.755700:2935-3939
BMIABBIL_00591		622300	623550	complete	NODE_13_length_215223_cov_23.755700:4050-5300
BMIABBIL_00592		623554	624510	complete	NODE_13_length_215223_cov_23.755700:5304-6260
BMIABBIL_00593		624885	626060	complete	NODE_13_length_215223_cov_23.755700:6635-7810
BMIABBIL_00594		626070	627680	complete	NODE_13_length_215223_cov_23.755700:7820-9430
BMIABBIL_00595		627694	628551	complete	NODE_13_length_215223_cov_23.755700:9444-10301
BMIABBIL_00596		628551	629297	complete	NODE_13_length_215223_cov_23.755700:10301-11047
BMIABBIL_00597		629300	629713	complete	NODE_13_length_215223_cov_23.755700:11050-11463
BMIABBIL_00598		629894	631999	complete	NODE_13_length_215223_cov_23.755700:11644-13749
BMIABBIL_00599		632182	632379	complete	NODE_13_length_215223_cov_23.755700:13932-14129
BMIABBIL_00600		632389	633477	complete	NODE_13_length_215223_cov_23.755700:14139-15227
BMIABBIL_00601		633586	634746	complete	NODE_13_length_215223_cov_23.755700:15336-16496
BMIABBIL_00602		634747	635376	complete	NODE_13_length_215223_cov_23.755700:16497-17126
BMIABBIL_00603		635349	636569	complete	NODE_13_length_215223_cov_23.755700:17099-18319
BMIABBIL_00604		636716	637618	partial	NODE_13_length_215223_cov_23.755700:18825-19153
BMIABBIL_00605		637827	638573	complete	NODE_13_length_215223_cov_23.755700:19362-20108
