# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	204129	204335	-	DBOHML_00216	134.0	3.3e-41	1.0	0.810	1.0	UniRef:UniRef50_A0A1X1LZK6
contig_1	cds	204675	205322	-	DBOHML_00217	332.0	1.4e-114	0.972	0.807	0.823	UniRef:UniRef50_D2TUU6
contig_1	cds	205465	205725	+	DBOHML_00218	-	-	-	-	-	-
contig_1	cds	205718	206269	+	DBOHML_00219	357.0	9.1e-126	1.0	0.828	0.956	UniRef:UniRef50_P75976
contig_1	cds	206266	206604	+	DBOHML_00220	-	-	-	-	-	-
contig_1	cds	206614	207555	+	DBOHML_00221	520.0	1.4e-185	1.125	1.0	0.858	UniRef:UniRef50_Q8XAD8
contig_1	cds	207558	208046	+	DBOHML_00222	267.0	3.9e-91	0.846	0.820	0.971	UniRef:UniRef50_A0AAX0LVX8
contig_1	cds	208046	208699	+	DBOHML_00223	257.0	3.1e-85	0.982	0.862	0.568	UniRef:UniRef50_H3REA7
contig_1	cds	208696	209022	+	DBOHML_00224	177.0	2.8e-57	1.0	1.019	0.852	UniRef:UniRef50_UPI000BE2CD9D
contig_1	cds	209019	209408	+	DBOHML_00225	156.0	2.0e-48	0.946	0.968	0.598	UniRef:UniRef50_A0A076LMT9
contig_1	cds	209428	210225	+	DBOHML_00226	378.0	1.4e-131	0.996	0.957	0.720	UniRef:UniRef50_A0A1B9N8V6
contig_1	cds	210233	211222	+	DBOHML_00227	462.0	6.8e-163	1.0	1.009	0.663	UniRef:UniRef50_A0A443VM06
contig_1	cds	211240	211605	+	DBOHML_00228	156.0	1.6e-48	0.983	0.856	0.630	UniRef:UniRef50_A0A564H417
contig_1	cds	211634	212965	-	DBOHML_00229	523.0	3.6e-183	1.0	0.993	0.609	UniRef:UniRef50_A0AA38DQF5
contig_1	cds	213262	213588	+	DBOHML_00230	121.0	4.6e-35	0.981	0.914	0.538	UniRef:UniRef50_A0A6P1PZK8
contig_1	cds	213592	214068	+	DBOHML_00231	287.0	5.4e-99	0.930	0.835	0.932	UniRef:UniRef50_P03706
contig_1	cds	214052	214513	+	DBOHML_00232	208.0	3.7e-68	1.0	0.987	0.732	UniRef:UniRef50_A0A0A1AFN8
contig_1	cds	214586	215449	+	DBOHML_00233	-	-	-	-	-	-
contig_1	cds	215469	215876	+	DBOHML_00234	201.0	4.7e-66	0.852	0.871	0.783	UniRef:UniRef50_A0AAE2MA32
contig_1	cds	216002	216496	+	DBOHML_00235	294.0	8.2e-102	0.988	0.988	0.889	UniRef:UniRef50_A0A242NG98
contig_1	cds	216493	218226	+	DBOHML_00236	1012.0	0.0	0.983	0.983	0.841	UniRef:UniRef50_N8X3B2
contig_1	cds	218238	218420	+	DBOHML_00237	-	-	-	-	-	-
contig_1	cds	218420	219661	+	DBOHML_00238	675.0	2.3e-244	1.002	0.995	0.795	UniRef:UniRef50_A0A081N312
contig_1	cds	219639	220289	+	DBOHML_00239	359.0	6.9e-126	1.0	1.005	0.884	UniRef:UniRef50_Q2SDM0
contig_1	cds	220304	221509	+	DBOHML_00240	696.0	1.0e-253	0.915	0.995	0.981	UniRef:UniRef50_A0A973HW41
contig_1	cds	221559	221759	+	DBOHML_00241	-	-	-	-	-	-
contig_1	cds	221762	222085	+	DBOHML_00242	141.0	3.0e-43	1.0	0.991	0.636	UniRef:UniRef50_B7LJM3
contig_1	cds	222082	222492	+	DBOHML_00243	147.0	9.4e-45	0.882	0.923	0.592	UniRef:UniRef50_Q8SBH6
contig_1	cds	222467	222973	+	DBOHML_00244	191.0	1.3e-60	1.030	0.925	0.572	UniRef:UniRef50_E9CK53
contig_1	cds	222970	223530	+	DBOHML_00245	338.0	3.4e-118	0.909	0.828	0.970	UniRef:UniRef50_D4F807
contig_1	cds	223539	223709	+	DBOHML_00246	-	-	-	-	-	-
contig_1	cds	223693	225189	+	DBOHML_00247	565.0	1.6e-196	1.233	0.992	0.510	UniRef:UniRef50_A0A6G5XXR1
contig_1	cds	225189	225545	+	DBOHML_00248	146.0	1.0e-44	0.975	0.865	0.687	UniRef:UniRef50_D4F804
contig_1	cds	225545	225814	+	DBOHML_00249	-	-	-	-	-	-
contig_1	cds	225956	227791	+	DBOHML_00250	903.0	0.0	0.841	0.832	0.988	UniRef:UniRef50_A0AAD1X2C9
contig_1	cds	227852	229180	+	DBOHML_00251	734.0	5.0e-267	0.878	0.894	0.977	UniRef:UniRef50_A0A2X3KLI1
contig_1	cds	229177	230256	+	DBOHML_00252	664.0	6.2e-241	0.930	0.829	0.994	UniRef:UniRef50_A0A9W4VIY1
contig_1	cds	230256	230804	+	DBOHML_00253	329.0	2.0e-114	1.247	1.0	0.784	UniRef:UniRef50_A0A9W4VP37
contig_1	cds	230804	231229	+	DBOHML_00254	297.0	1.0e-103	1.0	0.904	0.986	UniRef:UniRef50_A0AAE8BVH1
contig_1	cds	231216	232274	+	DBOHML_00255	418.0	9.8e-145	0.991	0.956	0.576	UniRef:UniRef50_A0A6C6Z2X4
contig_1	cds	232265	232849	+	DBOHML_00256	256.0	4.3e-86	1.0	1.005	0.644	UniRef:UniRef50_A0AA86IQC6
contig_1	cds	232853	233653	+	DBOHML_00257	356.0	2.9e-123	1.0	1.060	0.722	UniRef:UniRef50_A0A830SP62
contig_1	cds	233653	234255	+	DBOHML_00258	336.0	1.2e-116	1.185	0.992	0.747	UniRef:UniRef50_P09153
contig_1	cds	234227	234670	-	DBOHML_00259	165.0	2.6e-51	0.980	0.900	0.556	UniRef:UniRef50_A0AA86IPV2
contig_1	cds	234673	235164	-	DBOHML_00260	316.0	1.5e-110	1.0	0.942	0.982	UniRef:UniRef50_A0A6I0S167
contig_1	cds	235194	235748	+	DBOHML_00261	280.0	3.0e-95	0.995	0.859	0.754	UniRef:UniRef50_A0A2P0AZE3
contig_1	cds	235809	236582	-	DBOHML_00262	519.0	2.6e-187	1.0	0.871	1.0	UniRef:UniRef50_A0A164CCK0
contig_1	cds	237198	238178	+	DBOHML_00263	645.0	1.5e-237	1.0	1.0	0.994	IS:IS5
contig_1	cds	238402	238905	+	DBOHML_00264	222.0	3.1e-73	0.952	0.952	0.686	UniRef:UniRef50_A0A758A7S2
contig_1	cds	239175	240092	-	DBOHML_00265	368.0	1.2e-126	0.984	0.980	0.567	UniRef:UniRef50_A0A833EK37
contig_1	cds	240227	240379	+	DBOHML_00266	86.7	3.7e-23	1.0	0.980	0.840	UniRef:UniRef50_A0A234EMI3
contig_1	cds	241409	242293	-	DBOHML_00267	505.0	3.2e-180	0.993	0.844	0.853	UniRef:UniRef50_V2UHP0
contig_1	cds	242480	243616	+	DBOHML_00268	636.0	2.0e-229	0.926	0.839	0.883	UniRef:UniRef50_Q65QI1
contig_1	cds	243758	244885	+	DBOHML_00269	503.0	2.1e-177	0.987	0.927	0.716	UniRef:UniRef50_A0A2X4URE5
contig_1	cds	244938	245087	-	DBOHML_00270	-	-	-	-	-	-
contig_1	cds	245066	246022	-	DBOHML_00271	622.0	8.2e-229	1.0	1.0	0.978	BlastRules:WP_000121359
contig_1	cds	246032	248230	-	DBOHML_00272	1423.0	0.0	1.0	1.0	0.988	BlastRules:WP_000667026
contig_1	cds	248227	249183	-	DBOHML_00273	608.0	2.5e-223	1.0	1.0	0.994	BlastRules:WP_000643333
contig_1	cds	249180	249671	-	DBOHML_00274	225.0	2.9e-74	0.969	0.810	0.684	UniRef:UniRef50_B3R9E1
contig_1	ncRNA	249740	249862	+	DBOHML_00275	150.3	1.3e-25	-	-	-	RFAM:RF01387
contig_1	cds	249744	250055	+	DBOHML_00276	119.0	1.5e-34	1.0	1.0	0.592	UniRef:UniRef50_A0A1N6MX57
contig_1	cds	250175	250921	+	DBOHML_00277	511.0	3.0e-184	1.0	0.810	0.972	UniRef:UniRef50_A0A854BIN2
contig_1	cds	250891	251130	-	DBOHML_00278	-	-	-	-	-	-
contig_1	cds	251537	252151	+	DBOHML_00279	278.0	6.1e-94	0.980	0.881	0.650	UniRef:UniRef50_P0AAA1
contig_1	ncRNA	252157	252357	+	DBOHML_00280	191.8	1.1e-24	-	-	-	RFAM:RF02111
contig_1	cds	253043	253753	-	DBOHML_00281	468.0	1.9e-170	1.0	1.0	0.979	BlastRules:WP_001301550
contig_1	cds	253722	255365	-	DBOHML_00282	1096.0	0.0	1.0	1.0	0.995	VFDB:VFG002416
contig_1	cds	255355	257880	-	DBOHML_00283	1629.0	0.0	1.0	1.0	0.986	BlastRules:WP_001131063
contig_1	cds	257906	258574	-	DBOHML_00284	425.0	5.5e-154	1.0	1.0	0.977	BlastRules:WP_000716386
contig_1	cds	258632	259219	-	DBOHML_00285	358.0	2.4e-128	1.0	1.0	0.995	BlastRules:WP_000730972
contig_1	cds	259294	259836	-	DBOHML_00286	355.0	8.9e-128	0.994	0.994	0.994	VFDB:VFG002413
contig_1	cds	260921	261061	-	DBOHML_00287	55.8	5.0e-11	1.0	0.920	0.652	UniRef:UniRef50_Q9A383
contig_1	cds	261061	261327	-	DBOHML_00288	107.0	3.2e-30	1.011	0.848	0.596	UniRef:UniRef50_Q9HY25
contig_1	cds	261689	261790	-	DBOHML_00289	59.7	6.1e-13	1.0	1.0	0.970	UniRef:UniRef50_C1P5Z8
contig_1	cds	262264	263406	-	DBOHML_00290	463.0	5.7e-161	1.0	0.872	0.597	UniRef:UniRef50_A0A0C4YKA1
contig_1	cds	263651	264571	-	DBOHML_00291	474.0	1.8e-167	0.990	0.842	0.772	UniRef:UniRef50_A0A0R1LJX2
contig_1	cds	264728	265654	+	DBOHML_00292	334.0	2.7e-112	0.974	0.831	0.533	UniRef:UniRef50_B4SNV2
contig_1	cds	265879	266772	+	DBOHML_00293	361.0	1.2e-123	1.0	0.920	0.572	UniRef:UniRef50_B1K1N5
contig_1	cds	266803	267792	-	DBOHML_00294	416.0	4.5e-144	1.0	0.880	0.629	UniRef:UniRef50_A0A0P0G529
contig_1	cds	267819	268670	-	DBOHML_00295	330.0	9.0e-112	0.982	0.869	0.576	UniRef:UniRef50_C8P8B3
contig_1	cds	269236	273489	+	DBOHML_00296	-	-	0.999	0.999	0.924	NCBIProtein:ABE05822.1
contig_1	cds	273610	274467	-	DBOHML_00297	-	-	-	-	-	-
contig_1	cds	274715	275584	+	DBOHML_00298	517.0	1.5e-185	0.997	0.917	0.854	UniRef:UniRef50_A0A066SX16
contig_1	cds	275744	276337	-	DBOHML_00299	389.0	1.2e-140	1.0	1.0	0.995	BlastRules:WP_001299021
contig_1	cds	276694	278019	-	DBOHML_00300	847.0	1.0e-310	1.095	1.0	0.911	UniRef:UniRef50_P77212
contig_1	cds	278246	279100	+	DBOHML_00301	565.0	2.1e-207	1.0	1.0	0.993	BlastRules:WP_000339594
contig_1	cds	279628	280347	+	DBOHML_00302	401.0	3.6e-142	0.866	0.941	0.947	UniRef:UniRef50_A0A377DHN6
contig_1	cds	280358	281785	+	DBOHML_00303	636.0	1.3e-226	0.981	0.930	0.655	UniRef:UniRef50_P77536
contig_1	cds	281778	282473	+	DBOHML_00304	439.0	4.0e-156	1.0	0.819	0.983	UniRef:UniRef50_P77433
contig_1	cds	282716	283384	-	DBOHML_00305	406.0	5.7e-144	1.086	1.0	0.880	UniRef:UniRef50_P77180
contig_1	cds	283595	285265	-	DBOHML_00306	927.0	0.0	0.982	0.819	0.802	UniRef:UniRef50_P17444
contig_1	cds	285279	286751	-	DBOHML_00307	780.0	3.7e-282	1.141	1.0	0.735	UniRef:UniRef50_P17445
contig_1	cds	286765	287352	-	DBOHML_00308	217.0	4.9e-70	0.985	0.831	0.583	UniRef:UniRef50_P17446
contig_1	cds	287481	289514	+	DBOHML_00309	1335.0	0.0	1.0	1.0	1.0	BlastRules:WP_000131044
contig_1	cds	290391	291479	+	DBOHML_00310	721.0	1.7e-266	1.0	1.0	0.989	BlastRules:WP_001301264
contig_1	cds	291521	292453	-	DBOHML_00311	566.0	4.0e-204	0.994	0.885	0.909	UniRef:UniRef50_P77700
contig_1	cds	292545	293042	-	DBOHML_00312	307.0	6.6e-107	0.970	0.894	0.975	UniRef:UniRef50_P77219
contig_1	cds	293300	293905	+	DBOHML_00313	-	-	-	-	-	-
contig_1	cds	293945	294808	+	DBOHML_00314	562.0	9.9e-204	1.0	0.947	0.955	UniRef:UniRef50_P77297
contig_1	cds	294798	296345	+	DBOHML_00315	790.0	5.3e-286	1.0	0.972	0.796	UniRef:UniRef50_P77187
contig_1	cds	296345	297763	+	DBOHML_00316	679.0	1.5e-243	0.972	0.918	0.717	UniRef:UniRef50_P77221
contig_1	cds	297859	298809	+	DBOHML_00317	588.0	3.8e-212	1.184	1.0	0.834	UniRef:UniRef50_P77624
contig_1	cds	298819	300201	+	DBOHML_00318	707.0	3.4e-255	0.987	0.950	0.773	UniRef:UniRef50_A0A379ZWW9
contig_1	cds	300496	300906	+	DBOHML_00319	-	-	-	-	-	-
contig_1	cds	301157	302143	+	DBOHML_00320	597.0	6.2e-216	0.997	0.903	0.920	UniRef:UniRef50_A0A380VJB1
contig_1	cds	302192	303676	+	DBOHML_00321	803.0	6.4e-292	1.024	1.0	0.802	UniRef:UniRef50_A0A0C7KHI6
contig_1	cds	303669	304640	+	DBOHML_00322	367.0	1.8e-125	0.963	0.928	0.585	UniRef:UniRef50_B0TNT6
contig_1	cds	304637	305593	+	DBOHML_00323	549.0	2.9e-197	0.928	0.868	0.993	UniRef:UniRef50_A0A263HC51
contig_1	cds	305680	306729	+	DBOHML_00324	706.0	7.6e-261	1.0	1.0	0.989	BlastRules:WP_000692754
contig_1	cds	306972	307787	+	DBOHML_00325	556.0	1.3e-201	1.0	0.931	0.985	UniRef:UniRef50_P77393
contig_1	cds	308200	308445	+	DBOHML_00326	-	-	-	-	-	-
contig_1	cds	308636	309094	-	DBOHML_00327	-	-	-	-	-	-
contig_1	cds	309280	309555	+	DBOHML_00328	161.0	2.7e-51	1.0	0.835	0.945	UniRef:UniRef50_B7LMM4
contig_1	cds	309656	311242	-	DBOHML_00329	537.0	5.7e-186	1.015	0.989	0.515	UniRef:UniRef50_L8XYI4
contig_1	cds	311481	312371	+	DBOHML_00330	329.0	1.1e-110	0.993	0.845	0.565	UniRef:UniRef50_Q8EJW1
contig_1	cds	312317	312856	-	DBOHML_00331	-	-	-	-	-	-
contig_1	ncRNA	312458	312529	+	DBOHML_00332	67.3	1.4e-09	-	-	-	RFAM:RF02564
contig_1	ncRNA	312551	312622	+	DBOHML_00333	67.3	1.4e-09	-	-	-	RFAM:RF02564
contig_1	ncRNA	312644	312715	+	DBOHML_00334	63.1	7.9e-09	-	-	-	RFAM:RF02564
contig_1	ncRNA	312737	312808	+	DBOHML_00335	61.3	1.7e-08	-	-	-	RFAM:RF02564
contig_1	cds	312904	314073	+	DBOHML_00336	605.0	5.2e-217	0.964	0.915	0.776	UniRef:UniRef50_A0A157SL74
contig_1	cds	314107	315558	+	DBOHML_00337	916.0	0.0	1.0	1.0	0.938	BlastRules:WP_001272709
contig_1	cds	315598	317484	+	DBOHML_00338	1265.0	0.0	1.006	1.0	0.991	UniRef:UniRef50_A0A922YQK8
contig_1	ncRNA	317582	317658	+	DBOHML_00339	72.4	1.6e-10	-	-	-	RFAM:RF02564
contig_1	ncRNA	317676	317752	+	DBOHML_00340	71.4	2.5e-10	-	-	-	RFAM:RF02564
contig_1	ncRNA	317770	317846	+	DBOHML_00341	70.8	3.2e-10	-	-	-	RFAM:RF02564
contig_1	ncRNA	317864	317940	+	DBOHML_00342	70.7	3.4e-10	-	-	-	RFAM:RF02564
contig_1	ncRNA	317958	318034	+	DBOHML_00343	71.4	2.5e-10	-	-	-	RFAM:RF02564
contig_1	ncRNA	318052	318128	+	DBOHML_00344	70.7	3.4e-10	-	-	-	RFAM:RF02564
contig_1	ncRNA	318146	318222	+	DBOHML_00345	70.9	3.0e-10	-	-	-	RFAM:RF02564
contig_1	cds	318385	319644	+	DBOHML_00346	768.0	8.6e-280	1.010	0.883	0.939	UniRef:UniRef50_P0AA82
contig_1	cds	319634	320917	+	DBOHML_00347	862.0	0.0	1.0	1.0	0.993	BlastRules:WP_001301240
contig_1	cds	321050	321949	-	DBOHML_00348	286.0	1.6e-94	0.950	0.913	0.518	UniRef:UniRef50_A0A1U6GKJ7
contig_1	cds	322059	322718	+	DBOHML_00349	401.0	1.2e-144	1.0	1.0	0.995	BlastRules:WP_000658652
contig_1	cds	322749	323219	+	DBOHML_00350	300.0	4.3e-104	1.0	0.897	0.994	UniRef:UniRef50_P00816
contig_1	cds	323225	324406	+	DBOHML_00351	725.0	5.7e-267	0.977	1.0	0.987	BlastRules:WP_000927953
contig_1	cds	324494	325105	-	DBOHML_00352	406.0	1.1e-144	1.0	0.894	0.970	UniRef:UniRef50_P07464
contig_1	cds	325171	326424	-	DBOHML_00353	796.0	4.7e-294	1.0	1.0	1.0	BlastRules:WP_000291549
contig_1	cds	326476	329550	-	DBOHML_00354	2120.0	0.0	1.0	1.0	0.980	BlastRules:WP_000177906
contig_1	cds	329673	330764	-	DBOHML_00355	666.0	1.0e-244	0.989	0.997	0.986	BlastRules:WP_000805902
contig_1	cds	330832	331779	-	DBOHML_00356	598.0	8.1e-217	0.975	0.903	1.0	UniRef:UniRef50_P77569
contig_1	cds	331856	333520	+	DBOHML_00357	602.0	2.8e-209	1.020	0.857	0.535	UniRef:UniRef50_P77397
contig_1	cds	333522	334466	+	DBOHML_00358	568.0	5.2e-205	1.070	1.0	0.863	UniRef:UniRef50_P0ABR9
contig_1	cds	334484	335350	+	DBOHML_00359	590.0	3.6e-217	1.0	1.0	0.993	BlastRules:WP_000121907
contig_1	cds	335360	336169	+	DBOHML_00360	276.0	2.5e-91	0.993	0.985	0.536	UniRef:UniRef50_M7MUZ7
contig_1	cds	336166	337116	+	DBOHML_00361	600.0	3.4e-220	1.0	1.0	0.997	BlastRules:WP_000044314
contig_1	cds	337113	338126	+	DBOHML_00362	511.0	1.9e-182	0.994	1.106	0.800	UniRef:UniRef50_A0A378B201
contig_1	cds	338302	339513	+	DBOHML_00363	456.0	2.8e-157	1.171	0.992	0.589	UniRef:UniRef50_A0A0C7KG31
contig_1	cds	339614	340153	+	DBOHML_00364	213.0	8.8e-69	1.0	0.856	0.670	UniRef:UniRef50_A0A0U5GKZ0
contig_1	cds	340278	341111	-	DBOHML_00365	451.0	4.1e-161	0.809	1.0	0.960	UniRef:UniRef50_A0A376L0M3
contig_1	cds	341203	342312	-	DBOHML_00366	742.0	2.4e-274	1.0	1.0	0.995	BlastRules:WP_000842106
contig_1	cds	342347	342622	-	DBOHML_00367	94.7	6.8e-25	1.055	0.842	0.510	UniRef:UniRef50_M1RUU9
contig_1	cds	342810	343583	-	DBOHML_00368	317.0	9.3e-108	1.012	0.996	0.538	UniRef:UniRef50_R8WZ25
contig_1	cds	344144	345340	-	DBOHML_00369	749.0	1.7e-273	1.126	1.0	0.857	UniRef:UniRef50_Q47536
contig_1	cds	345350	346021	-	DBOHML_00370	263.0	1.4e-87	1.0	0.945	0.619	UniRef:UniRef50_P71311
contig_1	cds	346630	347592	+	DBOHML_00371	454.0	2.0e-159	0.978	0.887	0.744	UniRef:UniRef50_Q47537
contig_1	cds	347605	348372	+	DBOHML_00372	312.0	1.3e-105	0.996	0.891	0.638	UniRef:UniRef50_Q47538
contig_1	cds	348369	349196	+	DBOHML_00373	310.0	5.1e-105	0.876	1.0	0.784	UniRef:UniRef50_A0A2X3FUS7
contig_1	cds	349193	350044	+	DBOHML_00374	475.0	1.0e-168	0.986	0.811	0.785	UniRef:UniRef50_Q88RA3
contig_1	cds	350084	351058	-	DBOHML_00375	596.0	3.0e-215	1.0	0.873	0.935	UniRef:UniRef50_P0ACB2
contig_1	cds	351584	354490	+	DBOHML_00376	1487.0	0.0	1.152	1.009	0.727	UniRef:UniRef50_P77199
contig_1	cds	354576	355199	+	DBOHML_00377	400.0	6.9e-142	0.966	0.851	0.995	UniRef:UniRef50_Q8ZRF7
contig_1	cds	355200	356357	-	DBOHML_00378	612.0	2.8e-221	0.808	0.975	0.990	UniRef:UniRef50_A0A485AFX9
contig_1	cds	356403	356504	-	DBOHML_00379	64.3	8.9e-15	1.0	1.0	1.0	UniRef:UniRef50_A0A658Z4P2
contig_1	cds	356709	357929	+	DBOHML_00380	500.0	1.6e-174	0.998	0.853	0.622	UniRef:UniRef50_Q08120
contig_1	cds	357942	359036	+	DBOHML_00381	706.0	3.5e-260	1.0	1.0	0.989	BlastRules:WP_000092067
contig_1	cds	359094	359402	-	DBOHML_00382	205.0	1.4e-68	1.0	0.895	0.980	UniRef:UniRef50_A0A2S4MUA2
contig_1	cds	359662	359874	+	DBOHML_00383	147.0	1.5e-46	1.0	1.0	0.986	UniRef:UniRef50_A0A854BRN6
contig_1	cds	360077	361171	-	DBOHML_00384	476.0	1.7e-166	0.992	0.883	0.659	UniRef:UniRef50_P0A1F0
contig_1	cds	361633	361893	+	DBOHML_00385	133.0	1.8e-40	0.988	0.810	0.871	UniRef:UniRef50_P0AAN9
contig_1	cds	361993	363408	+	DBOHML_00386	510.0	2.3e-176	1.017	0.894	0.570	UniRef:UniRef50_A0A5P1UTU4
contig_1	cds	363527	363847	+	DBOHML_00387	-	-	-	-	-	-
contig_1	cds	363949	365064	+	DBOHML_00388	613.0	5.4e-221	0.992	0.922	0.829	UniRef:UniRef50_P0AAP1
contig_1	cds	365081	365890	-	DBOHML_00389	501.0	1.0e-179	0.981	0.830	0.996	UniRef:UniRef50_P0A9L8
contig_1	cds	366010	366468	+	DBOHML_00390	176.0	1.5e-55	0.928	0.855	0.603	UniRef:UniRef50_A0KFQ0
contig_1	cds	366651	367175	+	DBOHML_00391	185.0	2.8e-58	0.989	0.882	0.517	UniRef:UniRef50_Q8ZC15
contig_1	cds	367225	367416	+	DBOHML_00392	132.0	1.2e-40	1.0	0.818	1.0	UniRef:UniRef50_P0AAN5
contig_1	cds	367674	368351	+	DBOHML_00393	258.0	1.7e-85	0.987	0.921	0.595	UniRef:UniRef50_P0AE28
contig_1	cds	368423	368707	+	DBOHML_00394	164.0	1.5e-52	1.0	0.817	0.862	UniRef:UniRef50_P0C037
contig_1	cds	368811	368993	-	DBOHML_00395	123.0	3.4e-37	1.0	0.800	0.967	UniRef:UniRef50_A0A0K4C8M6
contig_1	cds	369354	370331	-	DBOHML_00396	365.0	1.8e-124	0.954	0.864	0.584	UniRef:UniRef50_Q9KU12
contig_1	cds	370390	371298	+	DBOHML_00397	558.0	4.9e-201	1.0	0.863	0.904	UniRef:UniRef50_P23917
contig_1	cds	371441	372709	-	DBOHML_00398	743.0	1.3e-270	1.043	1.0	0.959	UniRef:UniRef50_P23910
contig_1	cds	372751	375894	-	DBOHML_00399	1757.0	0.0	1.012	1.0	0.948	UniRef:UniRef50_P13458
contig_1	cds	375891	377093	-	DBOHML_00400	483.0	9.2e-168	1.005	0.824	0.614	UniRef:UniRef50_Q080L8
contig_1	cds	377283	377972	+	DBOHML_00401	272.0	1.5e-90	1.026	0.890	0.574	UniRef:UniRef50_A0A1G5SHH9
contig_1	cds	378030	379325	+	DBOHML_00402	636.0	5.3e-228	0.988	0.949	0.735	UniRef:UniRef50_A0A2A2MAD3
contig_1	cds	379732	381051	+	DBOHML_00403	669.0	8.2e-241	0.989	0.948	0.781	UniRef:UniRef50_P0AD99
contig_1	cds	381127	382500	+	DBOHML_00404	740.0	7.2e-268	0.972	0.892	0.838	UniRef:UniRef50_O34618
contig_1	cds	382656	384473	+	DBOHML_00405	967.0	0.0	0.995	0.960	0.731	UniRef:UniRef50_P21517
contig_1	cds	384662	386131	+	DBOHML_00406	910.0	0.0	1.0	0.950	1.0	UniRef:UniRef50_D3GU96
contig_1	cds	386152	386733	-	DBOHML_00407	237.0	2.5e-78	1.0	0.990	0.591	UniRef:UniRef50_A0A068QZ51
contig_1	cds	386952	388022	+	DBOHML_00408	660.0	6.0e-240	0.992	0.901	0.929	UniRef:UniRef50_P0A7F9
contig_1	cds	388078	389205	+	DBOHML_00409	589.0	6.3e-211	0.992	0.875	0.739	UniRef:UniRef50_Q9HXH9
contig_1	cds	389228	389560	+	DBOHML_00410	189.0	1.3e-61	1.0	0.833	0.864	UniRef:UniRef50_P57234
contig_1	cds	389621	391435	+	DBOHML_00411	894.0	0.0	0.937	0.867	0.834	UniRef:UniRef50_P0AG90
contig_1	cds	391446	392417	+	DBOHML_00412	536.0	2.0e-192	1.0	1.0	0.848	UniRef:UniRef50_A0A0J1H7N9
contig_1	cds	392546	392893	+	DBOHML_00413	246.0	2.0e-86	1.0	1.0	1.0	BlastRules:WP_000974813
contig_1	cds	392931	393815	-	DBOHML_00414	632.0	1.4e-233	1.0	1.0	1.0	BlastRules:WP_001295328
contig_1	cds	394114	394653	-	DBOHML_00415	251.0	3.0e-84	0.983	0.921	0.744	UniRef:UniRef50_A0A090VTP6
contig_1	cds	394804	395253	+	DBOHML_00416	219.0	1.9e-72	0.987	0.870	0.714	UniRef:UniRef50_A0A520MCV7
contig_1	cds	395257	396360	+	DBOHML_00417	719.0	9.4e-263	0.997	0.910	0.978	UniRef:UniRef50_P25539
contig_1	cds	396449	396919	+	DBOHML_00418	292.0	5.5e-101	1.0	0.830	1.0	UniRef:UniRef50_P66038
contig_1	cds	396939	397358	+	DBOHML_00419	214.0	1.0e-70	1.0	0.908	0.791	UniRef:UniRef50_Q0VMI0
contig_1	cds	397436	398413	+	DBOHML_00420	563.0	3.8e-202	0.997	0.876	0.830	UniRef:UniRef50_P0AGG0
contig_1	cds	398391	398906	+	DBOHML_00421	301.0	2.5e-104	0.936	0.838	0.819	UniRef:UniRef50_P18200
contig_1	cds	399083	400654	-	DBOHML_00422	802.0	9.7e-291	1.031	1.0	0.842	UniRef:UniRef50_A0A9Q6ZFC8
contig_1	cds	400885	401859	-	DBOHML_00423	644.0	2.7e-237	1.0	1.0	0.997	BlastRules:WP_001199800
contig_1	cds	401914	403776	-	DBOHML_00424	1033.0	0.0	1.111	0.999	0.749	UniRef:UniRef50_P77488
contig_1	cds	403801	404700	-	DBOHML_00425	442.0	9.6e-157	0.853	1.0	0.894	UniRef:UniRef50_A0A447U8U7
contig_1	cds	404700	404942	-	DBOHML_00426	131.0	6.9e-40	1.0	0.920	0.875	UniRef:UniRef50_Q7VLU0
contig_1	cds	405148	406596	+	DBOHML_00427	795.0	3.6e-288	1.0	0.872	0.826	UniRef:UniRef50_P77718
contig_1	cds	406650	407240	-	DBOHML_00428	237.0	5.6e-78	1.005	0.872	0.619	UniRef:UniRef50_A0A7S4LVP5
contig_1	cds	407203	408114	-	DBOHML_00429	407.0	1.4e-141	0.977	0.855	0.666	UniRef:UniRef50_P0A9J4
contig_1	cds	408282	408773	+	DBOHML_00430	308.0	2.0e-109	1.0	1.0	1.0	BlastRules:WP_001138904
contig_1	cds	408901	410265	-	DBOHML_00431	730.0	2.0e-263	0.993	0.848	0.823	UniRef:UniRef50_P77726
contig_1	cds	410414	411304	-	DBOHML_00432	460.0	5.2e-164	0.818	1.0	0.963	UniRef:UniRef50_A0A3S4HY77
contig_1	cds	411316	411645	-	DBOHML_00433	213.0	5.0e-71	1.0	0.801	1.0	UniRef:UniRef50_F0KHU8
contig_1	cds	411645	412259	-	DBOHML_00434	356.0	5.3e-125	1.015	1.0	0.841	UniRef:UniRef50_H6Q5G4
contig_1	cds	412249	414240	-	DBOHML_00435	903.0	0.0	0.982	0.976	0.670	UniRef:UniRef50_A0A363RR81
contig_1	cds	414262	415209	-	DBOHML_00436	404.0	3.8e-140	0.997	0.905	0.643	UniRef:UniRef50_A0A345P4Z2
